observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
vis_sat_1_1,10.0,67.446,172.172,702.8,4.96,5.5,,visual
vis_sat_1_0,10.0,67.446,172.172,702.8,4.96,5.5,,visual
sar_sat_1_0,10.0,67.446,172.172,702.8,4.96,5.5,,sar
therm_sat_1_0,10.0,67.446,172.172,702.8,4.96,5.5,,thermal
therm_sat_1_0,50.0,63.334,176.648,813.5,-28.52,32.01,86.45,thermal
vis_sat_1_0,50.0,63.334,176.648,813.5,-28.52,32.01,86.45,visual
vis_sat_1_1,50.0,63.334,176.648,813.5,-28.52,32.01,86.45,visual
sar_sat_1_0,50.0,63.334,176.648,813.5,-28.52,32.01,86.45,sar
sar_sat_1_0,70.0,62.631,179.477,847.5,-31.83,35.85,85.7,sar
therm_sat_1_0,70.0,62.631,179.477,847.5,-31.83,35.85,85.7,thermal
vis_sat_1_0,70.0,62.631,179.477,847.5,-31.83,35.85,85.7,visual
vis_sat_1_1,70.0,62.631,179.477,847.5,-31.83,35.85,85.7,visual
therm_sat_1_0,150.0,68.26,-166.165,794.9,25.19,28.23,,thermal
sar_sat_1_0,150.0,68.26,-166.165,794.9,25.19,28.23,,sar
vis_sat_1_0,150.0,68.26,-166.165,794.9,25.19,28.23,,visual
vis_sat_1_1,150.0,68.26,-166.165,794.9,25.19,28.23,,visual
vis_sat_1_0,170.0,67.156,-163.735,765.9,20.48,22.88,,visual
vis_sat_1_1,170.0,67.156,-163.735,765.9,20.48,22.88,,visual
sar_sat_1_0,170.0,67.156,-163.735,765.9,20.48,22.88,,sar
therm_sat_1_0,170.0,67.156,-163.735,765.9,20.48,22.88,,thermal
sar_sat_1_0,190.0,66.577,-161.219,764.2,19.89,22.23,,sar
sar_sat_1_0,190.0,66.523,-160.131,771.3,21.14,23.64,,sar
therm_sat_1_0,190.0,66.577,-161.219,764.2,19.89,22.23,,thermal
therm_sat_1_0,190.0,66.523,-160.131,771.3,21.14,23.64,,thermal
vis_sat_1_1,190.0,66.577,-161.219,764.2,19.89,22.23,,visual
vis_sat_1_1,190.0,66.523,-160.131,771.3,21.14,23.64,,visual
vis_sat_1_0,190.0,66.577,-161.219,764.2,19.89,22.23,,visual
vis_sat_1_0,190.0,66.523,-160.131,771.3,21.14,23.64,,visual
sar_sat_1_0,220.0,67.062,-154.334,865.4,32.21,36.36,,sar
vis_sat_1_0,220.0,67.062,-154.334,865.4,32.21,36.36,,visual
vis_sat_1_1,220.0,67.062,-154.334,865.4,32.21,36.36,,visual
therm_sat_1_0,220.0,67.062,-154.334,865.4,32.21,36.36,,thermal
therm_sat_1_0,270.0,63.898,-152.119,760.9,18.04,20.16,89.72,thermal
vis_sat_1_1,270.0,63.898,-152.119,760.9,18.04,20.16,89.72,visual
sar_sat_1_0,270.0,63.898,-152.119,760.9,18.04,20.16,89.72,sar
vis_sat_1_0,270.0,63.898,-152.119,760.9,18.04,20.16,89.72,visual
vis_sat_0_1,280.0,15.873,-93.665,636.9,-6.58,7.24,,visual
sar_sat_0_0,280.0,15.873,-93.665,636.9,-6.58,7.24,,sar
vis_sat_0_0,280.0,15.873,-93.665,636.9,-6.58,7.24,,visual
therm_sat_0_0,280.0,15.873,-93.665,636.9,-6.58,7.24,,thermal
sar_sat_1_0,290.0,61.403,-151.473,722.3,3.71,4.13,87.63,sar
vis_sat_1_1,290.0,61.403,-151.473,722.3,3.71,4.13,87.63,visual
vis_sat_1_0,290.0,61.403,-151.473,722.3,3.71,4.13,87.63,visual
therm_sat_1_0,290.0,61.403,-151.473,722.3,3.71,4.13,87.63,thermal
vis_sat_0_0,300.0,17.177,-93.599,633.8,-3.18,3.5,,visual
sar_sat_0_0,300.0,17.177,-93.599,633.8,-3.18,3.5,,sar
therm_sat_0_0,300.0,17.177,-93.599,633.8,-3.18,3.5,,thermal
vis_sat_0_1,300.0,17.177,-93.599,633.8,-3.18,3.5,,visual
therm_sat_1_0,310.0,60.414,-150.484,722.5,-2.04,2.27,86.98,thermal
vis_sat_1_1,310.0,60.414,-150.484,722.5,-2.04,2.27,86.98,visual
sar_sat_1_0,310.0,60.414,-150.484,722.5,-2.04,2.27,86.98,sar
vis_sat_1_0,310.0,60.414,-150.484,722.5,-2.04,2.27,86.98,visual
sar_sat_1_0,320.0,60.492,-149.831,723.4,2.41,2.68,87.21,sar
vis_sat_0_0,320.0,17.801,-92.026,654.3,-13.89,15.31,,visual
vis_sat_1_0,320.0,60.492,-149.831,723.4,2.41,2.68,87.21,visual
therm_sat_1_0,320.0,60.492,-149.831,723.4,2.41,2.68,87.21,thermal
therm_sat_0_0,320.0,17.801,-92.026,654.3,-13.89,15.31,,thermal
vis_sat_0_1,320.0,17.801,-92.026,654.3,-13.89,15.31,,visual
sar_sat_0_0,320.0,17.801,-92.026,654.3,-13.89,15.31,,sar
vis_sat_1_1,320.0,60.492,-149.831,723.4,2.41,2.68,87.21,visual
vis_sat_0_0,330.0,18.076,-92.231,647.7,-11.49,12.65,,visual
vis_sat_0_1,330.0,18.076,-92.231,647.7,-11.49,12.65,,visual
therm_sat_0_0,330.0,18.076,-92.231,647.7,-11.49,12.65,,thermal
sar_sat_0_0,330.0,18.076,-92.231,647.7,-11.49,12.65,,sar
vis_sat_0_0,340.0,18.479,-91.796,654.7,-13.86,15.27,,visual
sar_sat_0_0,340.0,18.479,-91.796,654.7,-13.86,15.27,,sar
vis_sat_0_1,340.0,18.479,-91.796,654.7,-13.86,15.27,,visual
therm_sat_0_0,340.0,18.479,-91.796,654.7,-13.86,15.27,,thermal
therm_sat_1_0,350.0,60.675,-144.743,757.3,15.93,17.8,88.66,thermal
sar_sat_1_0,350.0,60.675,-144.743,757.3,15.93,17.8,88.66,sar
vis_sat_1_1,350.0,60.675,-144.743,757.3,15.93,17.8,88.66,visual
vis_sat_1_0,350.0,60.675,-144.743,757.3,15.93,17.8,88.66,visual
vis_sat_1_0,360.0,60.072,-143.459,757.6,15.83,17.69,88.52,visual
