plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,b5430da3,2,4380.0,0.105
1,0.0,b5430da3,2,4380.0,0.105
2,0.0,b5430da3,2,4380.0,0.105
3,0.0,b5430da3,2,4380.0,0.105
4,0.0,b5430da3,2,4380.0,0.105
5,0.0,b5430da3,2,4380.0,0.105
6,0.0,b5430da3,2,4380.0,0.105
7,4380.0,b5430df1,2,4440.0,0.105
8,4440.0,b5430dad,2,4490.0,0.105
9,4490.0,b5430dd9,2,4530.0,0.105
10,4530.0,b5430db2,2,4540.0,0.105
11,4540.0,b5430db7,2,4560.0,0.105
12,4560.0,b5430dc8,2,4610.0,0.105
13,4610.0,b5430db8,2,4660.0,0.105
14,4660.0,b5430d94,2,4730.0,0.105
15,4730.0,b5430d93,2,4790.0,0.105
16,4790.0,b5430d98,2,4810.0,0.105
17,4810.0,b5430dc1,2,5460.0,0.104
18,5460.0,b5430de2,2,5640.0,0.104
19,5640.0,b5430dbe,2,6160.0,0.103
20,6160.0,b5430ddd,2,9080.0,0.099
21,9080.0,dfb6fe48,1,9090.0,0.938
22,9090.0,b5430ddf,2,9130.0,0.099
23,9130.0,b5430da5,2,10700.0,0.097
24,10700.0,b5430def,2,15020.0,0.092
25,15020.0,b5430dd1,2,15360.0,0.091
26,15360.0,b5430d96,2,15410.0,0.091
27,15410.0,b5430dd4,2,16270.0,0.09
28,16270.0,b5430dd3,2,21110.0,0.084
29,21110.0,a5d408f0,1,21120.0,0.96
30,21120.0,b5430da6,2,21200.0,0.084
31,21200.0,b5430d9e,2,21240.0,0.084
32,21240.0,b5430dce,2,21280.0,0.084
33,21280.0,b5430dbb,2,21330.0,0.084
34,21330.0,b5430de8,2,21680.0,0.083
35,21680.0,b5430db1,2,26210.0,0.077
36,26210.0,b5430d95,2,26250.0,0.077
37,26250.0,b5430ddc,2,26300.0,0.077
38,26300.0,b5430de6,2,26340.0,0.077
39,26340.0,b5430dd0,2,26380.0,0.077
40,26380.0,b5430dab,2,26390.0,0.077
41,26390.0,b5430db3,2,27010.0,0.076
42,27010.0,b5430dc0,2,27180.0,0.076
43,27180.0,b5430de9,2,27650.0,0.076
44,27650.0,01c2933e,1,27660.0,0.835
45,27660.0,b5430dec,2,33150.0,0.068
46,33150.0,b5430df3,2,33180.0,0.068
47,33180.0,b5430dbd,2,33330.0,0.068
48,33330.0,b5430df0,2,39140.0,0.061
49,39140.0,b5430dac,2,39260.0,0.061
50,39260.0,b5430df2,2,39270.0,0.061
51,39270.0,b5430dc7,2,39360.0,0.06
52,39360.0,b5430db9,2,39390.0,0.06
53,39390.0,9cf0dbcc,1,39400.0,0.406
54,39400.0,b5430d9d,2,39420.0,0.06
55,39420.0,b5430d9f,2,39430.0,0.06
56,39430.0,b5430db6,2,40000.0,0.06
57,40000.0,b5430deb,2,40200.0,0.059
58,40200.0,b15c6a0e,1,40210.0,0.945
59,40210.0,b5430df5,2,43250.0,0.055
60,43250.0,b5430da7,2,43550.0,0.055
61,43550.0,b5430dde,2,44040.0,0.054
62,44040.0,b5430dc2,2,46120.0,0.052
63,46120.0,b5430dba,2,46390.0,0.051
64,46390.0,b5430da0,2,47640.0,0.05
65,47640.0,b5430dc9,2,47680.0,0.05
66,47680.0,b5430dc6,2,47700.0,0.05
67,47700.0,b5430d9a,2,56780.0,0.038
68,56780.0,33b310c0,1,56790.0,0.669
69,56790.0,b5430dea,2,56880.0,0.038
70,56880.0,b5430df4,2,56910.0,0.038
71,56910.0,b5430dc5,2,56950.0,0.038
72,56950.0,b5430daa,2,56990.0,0.038
73,56990.0,b5430dcf,2,57010.0,0.038
74,57010.0,b5430dd6,2,58010.0,0.037
75,58010.0,b5430de4,2,58030.0,0.036
76,58030.0,b5430d9c,2,58180.0,0.036
77,58180.0,b5430dbf,2,58220.0,0.036
78,58220.0,b5430dcb,2,63140.0,0.03
79,63140.0,b5430db5,2,63150.0,0.03
80,63150.0,b5430dae,2,64430.0,0.028
81,64430.0,b5430d9b,2,70550.0,0.02
82,70550.0,b5430df6,2,71040.0,0.02
83,71040.0,b5430daf,2,71110.0,0.02
84,71110.0,8fd27406,1,71120.0,1.126
85,71120.0,b5430dcd,2,71160.0,0.02
86,71160.0,b5430dd7,2,71170.0,0.02
