t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,LISTENING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,LISTENING
63.26,6991.006,186.873,440.814,-0.513,2.955,6.961,0.0,SENSING
63.26,6991.006,186.873,440.814,-0.513,2.955,6.961,0.0,MANEUVERING
63.26,6991.006,186.873,440.814,-0.513,2.955,6.961,0.0,LISTENING
80.0,6981.296,236.214,557.205,-0.648,2.951,6.951,-16.74,MANEUVERING
80.0,6981.296,236.214,557.205,-0.648,2.951,6.951,-16.74,SENSING
80.0,6981.296,236.214,557.205,-0.648,2.951,6.951,-16.74,MEASURING
80.0,6981.296,236.214,557.205,-0.648,2.951,6.951,-16.74,MESSAGING
80.0,6981.296,236.214,557.205,-0.648,2.951,6.951,-16.74,SENSING
80.0,6981.296,236.214,557.205,-0.648,2.951,6.951,-16.74,LISTENING
86.24,6977.097,254.588,600.547,-0.699,2.949,6.947,-16.74,SENSING
86.24,6977.097,254.588,600.547,-0.699,2.949,6.947,-16.74,LISTENING
90.0,6974.415,265.654,626.65,-0.729,2.948,6.945,-16.74,SENSING
90.0,6974.415,265.654,626.65,-0.729,2.948,6.945,-16.74,LISTENING
90.0,6974.415,265.654,626.65,-0.729,2.948,6.945,-16.74,SENSING
90.0,6974.415,265.654,626.65,-0.729,2.948,6.945,-16.74,LISTENING
155.35,6909.636,457.135,1078.323,-1.254,2.921,6.88,-16.74,SENSING
155.35,6909.636,457.135,1078.323,-1.254,2.921,6.88,-16.74,LISTENING
170.0,6890.418,499.785,1178.926,-1.371,2.912,6.861,-16.74,SENSING
170.0,6890.418,499.785,1178.926,-1.371,2.912,6.861,-16.74,LISTENING
170.0,6890.418,499.785,1178.926,-1.371,2.912,6.861,-16.74,SENSING
170.0,6890.418,499.785,1178.926,-1.371,2.912,6.861,-16.74,LISTENING
294.37,6659.005,855.822,2018.713,-2.347,2.815,6.631,-16.74,SENSING
294.37,6659.005,855.822,2018.713,-2.347,2.815,6.631,-16.74,LISTENING
