routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0003,0.00158,2e-05,2908
__check_action_completion,6e-05,1e-05,6e-05,2908
preplanner/update_percepts,9e-05,5e-05,0.0001,2908
preplanner/needs_planning,0.0,0.0,0.0,2908
preplanner/calculate_access_opportunities,0.00446,0.0,0.00446,1
preplanner/_schedule_observations,0.06747,0.0,0.06747,1
preplanner/is_observation_path_valid,0.00078,0.0,0.00078,1
preplanner/_create_broadcast_path,0.01241,0.0,0.01241,1
preplanner/_schedule_broadcasts,0.10107,0.0,0.10107,1
preplanner/_schedule_maneuvers,0.26509,0.0,0.26509,1
preplanner/__schedule_periodic_replan,0.01044,0.0,0.01044,1
preplanner/generate_plan,0.46514,0.0,0.46514,1
replanner/compile_new_measurement_request_bids,2e-05,1e-05,1e-05,2908
replanner/update_percepts,0.00068,0.00184,0.00026,2908
replanner/check_request_completion,0.00723,0.0085,0.0043,2908
replanner/check_request_end_time,0.0,0.0,0.0,2908
replanner/compare_bids,0.004,0.01055,0.00157,2908
replanner/consensus_phase,0.01124,0.01652,0.00755,2908
replanner/needs_planning,0.01127,0.01651,0.00756,2908
replanner/_get_available_requests,0.00022,0.00032,0.00011,307
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,44
replanner/_get_matching_request,1e-05,0.0,0.0,2766
replanner/_can_bid,0.0,0.0,0.0,2643
replanner/_schedule_maneuvers,0.06909,0.07506,0.03923,24
replanner/_create_broadcast_path,0.01011,0.01173,0.00651,28
replanner/_schedule_broadcasts,0.01203,0.01236,0.00739,24
replanner/_schedule_waits,0.0,0.0,0.0,24
replanner/generate_plan,0.75476,3.18514,0.07036,24
replanner/_can_access,0.0006,8e-05,0.0006,51
replanner/calculate_access_opportunities,0.00195,0.0,0.00195,1
replanner/populate_adjacency_matrix,0.01467,0.03394,0.00536,196
replanner/is_observation_path_valid,1e-05,0.0,1e-05,39254
replanner/_schedule_observations,16.00716,0.0,16.00716,1
