routine,t_avg,t_std,t_med,n
_read_incoming_messages,2e-05,0.00017,2e-05,872
__check_action_completion,6e-05,1e-05,6e-05,872
preplanner/update_percepts,2e-05,0.0,2e-05,872
preplanner/needs_planning,0.0,0.0,0.0,872
preplanner/calculate_access_opportunities,0.00052,0.0012,0.00031,864
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1822
preplanner/_schedule_maneuvers,0.0028,0.00458,0.0015,864
preplanner/__schedule_periodic_replan,9e-05,0.00021,6e-05,864
preplanner/generate_plan,0.01696,0.01301,0.01206,864
replanner/needs_planning,0.0,0.0,0.0,872
