routine,t_avg,t_std,t_med,n
_read_incoming_messages,9e-05,0.00103,2e-05,2199
__check_action_completion,6e-05,1e-05,6e-05,2199
preplanner/update_percepts,2e-05,0.0,2e-05,2199
preplanner/needs_planning,0.0,0.0,0.0,2199
preplanner/calculate_access_opportunities,0.00058,0.00349,0.00035,864
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1931
preplanner/_schedule_observations,0.42642,0.30337,0.39964,864
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,864
preplanner/_schedule_maneuvers,0.09519,0.16791,0.01572,864
preplanner/__schedule_periodic_replan,0.001,0.00453,0.00026,864
preplanner/generate_plan,0.5227,0.36054,0.52165,864
preplanner/populate_adjacency_matrix,0.04284,0.10679,9e-05,99
replanner/needs_planning,0.0,0.0,0.0,2199
