routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.021,0.0,1551
update_state,0.0,0.0,0.0,1551
sense_environment,0.197,0.106,0.198,1550
update_state_environment,0.001,0.006,0.0,1550
get_environment_broadcasts,0.0,0.0,0.0,1550
get_agent_broadcasts,0.0,0.005,0.0,1550
sense,0.203,0.111,0.202,1550
think,0.219,2.064,0.086,1550
perform_broadcast,0.013,0.049,0.0,259
do,0.701,0.889,0.185,1550
perform_wait_for_messages,0.771,0.907,0.237,1394
perform_state_change,0.771,0.909,0.231,1246
perform_measurement,0.099,0.091,0.055,73
