routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.007,0.034,0.0,12447
__check_action_completion,0.0,0.0,0.0,12447
preplanner/update_percepts,0.002,0.011,0.001,12447
preplanner/needs_planning,0.0,0.001,0.0,12447
preplanner/calculate_access_times,0.662,0.0,0.662,1
preplanner/_schedule_observations,5.899,0.0,5.899,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,115.491,0.0,115.491,1
preplanner/_schedule_maneuvers,1.315,0.0,1.315,1
preplanner/__schedule_periodic_replan,1.622,0.0,1.622,1
preplanner/generate_plan,126.514,0.0,126.514,1
replanner/needs_planning,0.0,0.0,0.0,12447
