Contacts between Entity1 with id vis_sat_1_0 with Entity2 with id vis_sat_2_1
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
start index,end index
170,274
466,571
763,867
1059,1164
1355,1460
1652,1756
1948,2053
2245,2349
2541,2646
2838,2942
3134,3239
3431,3535
3727,3832
4024,4128
4320,4425
4617,4721
4913,5018
5209,5314
5506,5611
5802,5907
6099,6204
6395,6500
6692,6796
6988,7093
7285,7389
7581,7686
7878,7982
8174,8279
8471,8575
