Contacts between Entity1 with id vis_sat_0_0 with Entity2 with id vis_sat_1_0
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
start index,end index
116,181
413,478
708,774
1006,1071
1301,1367
1599,1664
1894,1960
2192,2257
2487,2553
2785,2850
3080,3146
3378,3443
3673,3739
3971,4036
4266,4331
4563,4629
4859,4924
5156,5222
5452,5517
5749,5815
6045,6110
6342,6408
6638,6703
6935,7001
7231,7296
7528,7593
7823,7889
8121,8186
8416,8482
