Contacts between Entity1 with id vis_sat_0_1 with Entity2 with id vis_sat_1_1
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
start index,end index
0,32
262,327
559,625
855,920
1152,1218
1448,1513
1745,1811
2041,2106
2338,2404
2634,2699
2931,2996
3226,3292
3524,3589
3819,3885
4117,4182
4412,4478
4710,4775
5005,5071
5303,5368
5598,5664
5896,5961
6191,6257
6489,6554
6784,6850
7082,7147
7377,7442
7674,7740
7970,8035
8267,8333
8563,8628
