observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
therm_sat_0_0,190.0,64.821,17.436,716.1,4.76,5.3,,thermal
sar_sat_0_0,220.0,-12.365,83.955,770.0,-3.12,3.49,,sar
sar_sat_0_0,230.0,-12.526,84.303,768.6,-0.6,0.68,,sar
sar_sat_0_0,280.0,-15.555,85.066,768.9,-3.19,3.57,88.0,sar
sar_sat_0_0,300.0,-16.385,85.85,767.2,0.48,0.54,86.91,sar
vis_sat_0_0,1010.0,54.992,-67.754,667.9,3.64,4.02,,visual
vis_sat_0_0,1020.0,55.164,-67.63,668.6,3.59,3.97,,visual
vis_sat_0_0,1020.0,54.919,-67.303,667.7,2.18,2.41,,visual
vis_sat_0_0,1020.0,55.042,-67.51,668.0,2.82,3.12,,visual
vis_sat_0_0,1030.0,55.562,-66.422,667.9,0.83,0.92,,visual
therm_sat_0_0,1860.0,-19.308,80.775,766.4,2.39,2.68,84.53,thermal
vis_sat_0_1,1890.0,24.11,-97.099,636.4,-0.55,0.61,,visual
vis_sat_0_0,1950.0,53.589,37.991,738.5,5.95,6.64,,visual
vis_sat_0_0,1960.0,53.204,38.679,740.2,6.62,7.39,,visual
vis_sat_0_1,1970.0,28.415,-95.085,639.7,-2.04,2.25,,visual
vis_sat_0_0,1980.0,52.189,39.823,740.9,6.25,6.98,,visual
vis_sat_0_1,2000.0,30.122,-93.595,643.5,-5.37,5.91,,visual
vis_sat_0_0,2020.0,50.416,41.728,742.3,5.42,6.05,,visual
vis_sat_0_1,2150.0,38.219,-89.486,647.7,-1.93,2.12,,visual
vis_sat_0_1,2170.0,39.691,-88.673,648.9,2.26,2.49,,visual
vis_sat_0_1,2430.0,52.666,-76.253,664.1,-2.16,2.39,,visual
vis_sat_0_1,2580.0,58.797,-65.218,675.6,-4.07,4.5,,visual
vis_sat_0_1,2590.0,59.223,-64.732,675.5,-3.08,3.41,,visual
vis_sat_0_1,2600.0,59.827,-63.323,676.1,-2.95,3.26,,visual
therm_sat_0_0,3920.0,-30.741,-131.077,641.1,-1.66,1.83,57.26,thermal
therm_sat_0_0,3930.0,-30.435,-130.835,641.0,-2.43,2.68,57.55,thermal
sar_sat_0_0,6760.0,-44.637,75.641,746.3,-2.87,3.2,65.0,sar
sar_sat_0_0,6770.0,-44.805,76.369,745.0,1.6,1.79,64.43,sar
sar_sat_0_0,6790.0,-45.819,77.124,744.0,-1.86,2.07,63.72,sar
