Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
149,840,,65.04,-12.092,736.0,-16.77,18.68,nan
150,832,,66.626,-11.044,702.8,-2.66,2.96,nan
150,836,,66.062,-10.686,708.8,-7.56,8.4,nan
151,838,,65.2,-10.289,730.0,-14.91,16.59,nan
151,839,,65.545,-10.141,720.0,-11.93,13.27,nan
357,305,,-32.664,80.931,757.3,1.9,2.13,73.79
357,306,,-31.985,83.075,797.7,17.38,19.52,72.25
358,312,,-32.719,82.802,779.8,13.31,14.93,72.23
360,308,,-33.389,83.788,793.5,16.82,18.89,71.18
445,96,,-67.156,149.407,701.4,-3.0,3.33,44.83
446,94,,-68.094,150.662,711.6,-10.01,11.12,45.6
446,98,,-67.309,150.468,700.6,-2.99,3.32,44.86
447,93,,-67.501,151.349,701.5,-4.75,5.27,44.96
447,95,,-68.814,152.311,731.0,-16.17,18.0,46.15
447,97,,-68.671,151.23,726.1,-14.94,16.63,46.1
448,99,,-66.506,152.605,700.9,4.9,5.43,43.87
448,101,,-67.752,152.573,704.4,-7.33,8.13,45.09
704,809,,58.429,-83.674,680.5,-7.91,8.75,nan
759,835,,64.715,-12.664,717.8,5.66,6.3,nan
759,840,,65.04,-12.092,724.3,9.21,10.25,nan
760,837,,64.369,-11.384,718.3,5.43,6.04,nan
760,838,,65.2,-10.289,737.2,13.46,15.01,nan
760,839,,65.545,-10.141,747.3,16.09,17.95,nan
761,834,,63.657,-11.319,715.4,-0.33,0.37,nan
762,831,,64.559,-9.11,731.0,10.98,12.23,nan
762,833,,63.462,-10.417,716.4,-1.42,1.58,nan
1054,96,,-67.156,149.407,724.3,-17.22,19.14,44.81
1057,99,,-66.506,152.605,719.0,-16.54,18.38,44.61
1058,100,,-64.867,153.075,687.4,-4.31,4.78,43.16
1074,176,,-58.175,166.908,698.9,14.66,16.25,41.49
1081,191,,-57.002,176.178,679.4,-9.58,10.59,44.78
1082,184,,-55.95,175.471,668.3,-0.7,0.78,43.91
1082,185,,-56.987,178.279,703.3,-17.26,19.14,45.78
1083,192,,-55.139,176.276,668.5,2.91,3.21,43.9
1085,190,,-55.14,178.36,671.7,-6.97,7.71,44.99
1086,183,,-54.198,177.847,666.3,2.62,2.9,44.31
1129,346,,-31.489,-163.646,647.5,7.32,8.06,55.56
1235,589,,26.971,-137.846,660.5,-14.04,15.48,nan
1366,812,,60.079,-23.067,728.2,5.77,6.43,nan
1367,813,,58.869,-23.019,725.9,-3.0,3.34,nan
1367,814,,58.924,-23.62,726.3,-3.47,3.87,nan
1368,811,,58.815,-22.811,726.4,-2.59,2.89,nan
1369,816,,57.853,-22.748,733.9,-7.87,8.77,nan
1369,819,,58.441,-21.348,726.2,0.37,0.41,nan
1369,820,,58.933,-20.565,730.6,5.93,6.61,nan
1370,815,,58.393,-20.429,728.4,3.42,3.82,nan
1370,817,,57.736,-21.79,731.4,-6.0,6.69,nan
1370,818,,58.045,-20.783,727.0,-0.86,0.96,nan
1505,436,,-11.401,23.719,805.9,16.51,18.56,89.5
1506,437,,-11.903,23.982,808.3,17.03,19.16,89.03
1508,434,,-12.974,24.384,807.8,17.02,19.15,88.17
1774,496,,-2.36,-177.175,646.5,12.67,13.94,76.15
1838,639,,32.728,-159.906,660.6,-12.66,13.96,nan
1840,635,,34.257,-160.761,644.2,-1.69,1.86,nan
1842,637,,35.794,-160.259,646.1,3.45,3.8,nan
1842,638,,34.846,-158.053,676.3,-16.71,18.46,nan
1847,673,,37.653,-156.969,662.9,-11.86,13.09,nan
1848,676,,38.699,-157.389,650.3,-4.81,5.3,nan
1849,671,,38.668,-156.401,661.8,-11.05,12.19,nan
1849,679,,38.929,-156.642,655.9,-8.33,9.18,nan
1850,678,,39.981,-157.349,649.2,1.99,2.19,nan
1850,680,,39.257,-156.075,660.9,-10.48,11.56,nan
1851,675,,39.67,-156.108,657.8,-8.75,9.65,nan
2012,643,,34.467,-20.994,758.6,4.68,5.24,nan
2012,647,,34.473,-21.496,756.3,2.03,2.27,nan
2013,642,,33.146,-22.678,770.9,-10.6,11.88,nan
2013,648,,33.462,-22.294,762.9,-7.16,8.02,nan
2013,650,,34.04,-20.21,764.8,8.13,9.1,nan
2014,645,,33.289,-20.568,758.1,3.31,3.7,nan
2014,649,,32.726,-21.65,761.2,-5.93,6.63,nan
2015,641,,33.058,-20.437,759.0,3.89,4.35,nan
2016,644,,32.486,-19.886,760.7,4.94,5.53,nan
2016,646,,32.313,-20.541,757.9,1.59,1.78,nan
2147,245,,-38.102,10.067,757.2,6.77,7.58,69.43
2147,250,,-37.984,10.822,767.6,11.17,12.51,68.88
2148,243,,-38.403,12.175,789.4,16.99,19.07,67.72
2149,243,,-38.403,12.175,790.0,17.22,19.33,67.69
2149,251,,-38.763,12.135,781.7,15.4,17.26,67.64
2150,244,,-39.235,12.813,789.1,17.15,19.24,67.0
2150,248,,-39.526,12.293,773.0,13.3,14.9,67.33
2151,246,,-39.833,12.269,768.6,12.18,13.64,67.26
2154,230,,-42.898,11.126,754.1,-7.14,7.99,67.4
2155,226,,-42.819,12.991,749.3,4.24,4.74,66.04
2156,226,,-42.819,12.991,749.1,4.52,5.05,66.01
2156,228,,-43.163,13.292,748.3,3.83,4.27,65.74
2157,223,,-43.414,13.486,748.1,4.11,4.59,65.52
2157,224,,-45.113,10.813,785.5,-17.26,19.35,67.12
2157,227,,-43.959,13.37,746.4,2.02,2.25,65.52
2158,225,,-44.647,13.194,746.9,-3.48,3.88,65.51
2158,229,,-44.267,13.003,746.7,-3.22,3.6,65.7
2158,231,,-44.919,12.315,755.5,-8.91,9.96,66.08
2158,232,,-44.561,12.277,753.2,-7.85,8.77,66.17
2351,474,,-11.805,156.499,635.3,-6.54,7.19,70.52
2352,478,,-10.588,154.647,654.7,14.87,16.38,69.28
2353,479,,-10.121,154.628,660.4,16.49,18.17,69.47
2354,481,,-9.433,155.13,653.0,14.44,15.91,70.22
2355,477,,-8.941,155.542,646.8,12.42,13.67,70.81
2508,845,,66.6,-130.548,693.5,3.68,4.08,nan
2509,841,,66.768,-129.565,694.1,3.51,3.89,nan
2509,842,,65.809,-128.562,697.6,-6.5,7.2,nan
2509,846,,65.99,-129.334,694.3,-3.75,4.16,nan
2509,848,,67.492,-129.642,704.7,10.06,11.17,nan
2509,849,,66.511,-129.152,693.1,1.94,2.15,nan
2509,850,,65.575,-129.731,699.2,-7.44,8.26,nan
2510,843,,67.169,-128.142,697.7,6.0,6.66,nan
2510,844,,66.541,-127.961,693.5,0.67,0.74,nan
2510,847,,68.319,-129.042,726.2,16.37,18.21,nan
2738,257,,-37.555,-15.817,753.4,2.99,3.34,70.54
2739,259,,-38.584,-16.623,756.0,-5.76,6.44,70.86
2739,262,,-38.745,-16.64,757.4,-6.66,7.44,70.84
2740,254,,-38.517,-15.704,751.8,2.13,2.38,70.15
2740,255,,-38.63,-15.065,752.6,3.34,3.73,69.64
2740,258,,-37.941,-14.184,767.5,11.16,12.5,69.13
2740,261,,-37.933,-13.676,776.7,13.89,15.57,68.74
2741,253,,-38.756,-13.752,764.6,10.35,11.59,68.58
2741,256,,-38.893,-14.336,756.1,6.47,7.24,68.99
2743,260,,-40.19,-14.77,750.1,-1.95,2.17,68.96
2784,131,,-60.694,5.643,759.3,-16.6,18.55,55.11
2802,105,,-63.48,29.388,739.0,15.0,16.72,46.53
2803,104,,-65.412,29.684,710.7,-2.01,2.24,47.78
2803,112,,-64.546,30.27,717.6,7.78,8.65,46.99
2804,106,,-65.168,31.302,711.6,4.15,4.61,47.13
2804,107,,-66.752,30.193,724.6,-11.11,12.36,48.59
2804,110,,-65.768,30.816,710.3,-2.56,2.84,47.7
2805,103,,-65.156,32.329,712.0,5.16,5.74,46.82
2805,108,,-65.599,31.931,708.9,0.94,1.04,47.26
2805,109,,-65.809,31.657,709.0,-1.29,1.43,47.49
2805,111,,-66.014,31.868,709.7,-2.81,3.12,47.59
2902,294,,-34.704,119.805,648.3,6.18,6.81,52.98
2904,296,,-33.238,119.567,664.5,13.82,15.24,52.98
2904,298,,-33.386,118.94,677.0,17.3,19.11,52.44
2904,299,,-33.715,119.718,655.6,10.61,11.7,53.06
2907,295,,-32.21,121.405,644.0,4.44,4.89,54.73
2908,293,,-31.003,120.29,675.9,17.46,19.28,53.97
2909,300,,-30.915,121.072,657.5,12.22,13.47,54.68
2909,301,,-30.932,121.267,653.5,10.68,11.77,54.85
3106,852,,67.142,-148.755,696.9,3.09,3.43,nan
3106,856,,68.174,-149.121,714.3,12.4,13.78,nan
3106,857,,68.542,-149.532,726.0,15.73,17.49,nan
3107,853,,68.422,-147.579,720.0,13.9,15.45,nan
3107,854,,68.508,-147.894,723.1,14.78,16.44,nan
3118,845,,66.6,-130.548,704.8,-0.28,0.31,nan
3118,847,,68.319,-129.042,735.3,15.7,17.49,nan
3118,848,,67.492,-129.642,713.3,8.39,9.33,nan
3119,841,,66.768,-129.565,706.5,2.78,3.09,nan
3119,843,,67.169,-128.142,711.1,6.79,7.54,nan
3119,846,,65.99,-129.334,708.3,-4.82,5.36,nan
3119,849,,66.511,-129.152,705.5,-0.15,0.17,nan
3119,850,,65.575,-129.731,714.8,-8.74,9.71,nan
3120,842,,65.809,-128.562,710.8,-6.16,6.85,nan
3120,844,,66.541,-127.961,706.6,1.7,1.89,nan
3385,144,,-60.862,-7.166,742.5,13.91,15.52,49.64
3385,148,,-61.191,-6.86,736.7,12.2,13.59,49.66
3385,152,,-61.038,-7.367,736.8,12.24,13.64,49.81
3387,113,,-62.982,-6.242,716.9,1.15,1.28,50.27
3387,114,,-63.762,-7.692,725.9,-8.65,9.63,51.22
3388,115,,-62.525,-5.114,721.1,6.46,7.19,49.57
3388,116,,-64.132,-6.702,726.8,-9.35,10.41,51.02
3388,120,,-64.02,-6.337,723.5,-7.8,8.69,50.82
3389,118,,-63.862,-5.376,718.6,-5.24,5.84,50.36
3389,122,,-64.648,-5.879,731.8,-11.54,12.86,50.97
3395,123,,-64.186,3.497,719.1,8.25,9.17,47.4
3396,128,,-65.03,5.218,712.2,4.11,4.56,47.44
3397,125,,-65.162,6.538,711.9,4.53,5.04,47.14
3414,104,,-65.412,29.684,720.4,13.98,15.55,42.77
3414,107,,-66.752,30.193,697.2,2.05,2.27,44.05
3414,110,,-65.768,30.816,710.3,10.66,11.84,43.03
3415,106,,-65.168,31.302,725.4,15.54,17.29,42.4
3415,108,,-65.599,31.931,712.2,11.66,12.95,42.79
3415,109,,-65.809,31.657,707.6,9.88,10.97,43.01
3415,111,,-66.014,31.868,703.5,7.99,8.87,43.2
3466,209,,-51.152,85.274,684.3,-14.57,16.12,46.82
3466,212,,-51.04,85.821,691.8,-16.56,18.33,47.11
3467,211,,-50.93,85.936,691.8,-16.75,18.54,47.17
3468,207,,-50.096,86.254,681.0,-13.97,15.45,47.15
3525,406,,-18.207,102.92,635.7,4.89,5.37,64.16
3525,412,,-17.776,101.86,659.3,15.42,16.99,63.33
3529,409,,-15.636,102.819,655.5,14.58,16.06,65.01
3531,403,,-14.576,103.044,660.7,16.19,17.85,65.64
3532,416,,-15.369,106.442,662.7,-16.8,18.52,68.52
3532,418,,-14.39,104.322,635.0,5.67,6.24,66.9
3532,422,,-14.492,104.276,635.4,5.94,6.54,66.83
3533,413,,-13.353,103.58,658.4,15.69,17.29,66.61
3533,420,,-13.752,105.179,632.0,2.3,2.53,67.94
3534,414,,-13.314,105.7,632.8,-3.88,4.27,68.6
3534,419,,-12.603,103.887,658.4,15.73,17.33,67.18
3534,421,,-14.297,106.838,662.7,-16.89,18.62,69.31
3577,570,,11.583,113.314,639.4,9.03,9.93,86.9
3579,562,,12.803,113.346,648.2,12.58,13.85,87.5
3581,563,,13.824,114.277,638.0,7.88,8.67,88.82
3581,566,,13.773,114.358,636.6,6.96,7.65,88.87
3715,852,,67.142,-148.755,720.0,9.96,11.08,nan
3923,278,,-37.199,-65.568,756.8,5.76,6.44,70.94
3924,273,,-37.123,-64.894,764.2,9.67,10.82,70.41
3924,277,,-37.116,-64.256,775.3,13.28,14.88,69.92
3924,278,,-37.199,-65.568,756.7,6.0,6.71,70.91
3925,276,,-37.684,-63.959,773.2,12.84,14.38,69.52
3925,279,,-37.233,-63.859,782.1,15.16,17.0,69.55
3925,282,,-37.451,-64.123,773.1,12.82,14.36,69.7
