GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
13,122,-64.9,-171.9
19,118,-65.1,-162.1
67,246,-44.6,-126.2
74,267,-41.3,-122.9
113,391,-19.3,-112.8
140,488,-3.8,-106.6
207,705,33.6,-91.4
210,717,35.5,-90.7
224,756,43.0,-86.0
224,762,43.9,-87.2
244,794,52.8,-75.4
283,867,65.9,-36.1
292,866,65.7,-23.2
310,854,63.3,0.2
313,857,64.3,6.9
348,788,51.3,36.2
381,696,32.4,45.6
386,686,31.4,50.9
400,643,22.5,50.6
401,647,22.8,53.5
402,647,22.8,53.5
422,587,11.4,57.7
433,547,5.2,58.9
437,533,3.9,61.4
457,462,-7.4,65.6
458,454,-8.5,64.2
458,462,-7.4,65.6
462,437,-11.3,63.0
462,450,-9.5,66.9
484,371,-22.9,68.8
541,196,-52.3,89.4
551,174,-56.6,94.9
557,166,-58.2,102.4
565,140,-62.1,107.2
567,132,-63.2,109.2
568,134,-63.0,111.1
577,116,-65.5,122.0
587,101,-68.6,135.1
588,100,-68.7,136.8
589,104,-68.4,138.3
597,111,-67.5,150.5
619,142,-62.0,179.1
636,173,-56.6,-163.0
637,178,-55.9,-163.8
654,237,-46.6,-156.1
663,263,-41.8,-152.5
835,789,51.9,-102.2
849,816,57.6,-90.8
893,867,65.9,-36.1
901,856,63.8,-26.5
902,866,65.7,-23.2
912,848,62.3,-12.0
922,815,57.5,-4.4
922,817,57.8,-4.4
928,808,55.7,0.3
946,774,46.8,10.2
988,658,25.7,26.2
989,659,25.7,26.8
1016,586,11.4,34.0
1025,557,6.7,36.2
1056,442,-10.9,40.0
1056,448,-10.3,41.7
1116,255,-42.4,57.9
1136,184,-54.1,64.0
1155,141,-62.0,77.9
1167,117,-65.3,92.0
1183,110,-67.5,115.4
1187,116,-65.5,122.0
1205,125,-64.7,148.0
1205,128,-63.9,147.1
1211,148,-61.2,152.1
1237,208,-50.8,173.3
1241,213,-50.3,178.5
1256,256,-42.3,-176.3
1263,289,-38.5,-173.8
1269,304,-35.7,-170.1
1325,491,-3.5,-158.4
1331,502,-0.6,-156.0
1338,532,3.8,-156.6
1344,562,7.3,-154.9
1400,729,38.1,-139.4
1400,732,38.4,-140.8
1403,742,40.0,-140.2
1423,784,50.1,-130.9
1427,793,52.4,-128.8
1463,861,64.9,-93.8
1538,781,49.0,-12.1
1543,766,44.8,-13.4
1573,685,31.0,0.5
1579,662,26.8,0.6
1608,584,11.3,6.7
1638,472,-5.6,12.1
1641,469,-6.0,14.9
1678,359,-26.2,23.4
1738,170,-57.2,46.7
1741,159,-59.3,47.6
1742,165,-58.6,50.1
1743,156,-59.9,48.5
1758,130,-63.6,66.7
1759,119,-65.1,65.8
1777,117,-65.3,92.0
1792,110,-67.5,115.4
1797,116,-65.5,122.0
1802,138,-62.5,126.0
1805,143,-61.9,129.8
1811,152,-60.7,136.3
1811,157,-59.8,136.2
1811,163,-58.8,133.8
1827,197,-52.3,146.5
1855,290,-38.5,159.8
1858,288,-38.6,164.4
1880,366,-24.6,167.5
1900,419,-14.9,174.8
1940,575,9.2,-179.6
1975,669,27.7,-168.7
1988,719,35.8,-167.5
2028,803,54.3,-146.0
2029,810,55.9,-146.4
2034,823,58.7,-143.6
2040,846,61.9,-139.7
2042,838,60.6,-134.9
2046,847,62.0,-131.6
2093,849,62.4,-68.6
2117,805,54.9,-46.3
2118,806,54.9,-44.3
2124,791,52.1,-40.9
2139,767,44.9,-33.2
2146,745,40.8,-31.4
2196,610,14.4,-18.2
2211,549,5.6,-16.2
2219,520,1.2,-15.3
2228,495,-3.0,-10.6
2230,484,-4.0,-10.2
2257,386,-19.8,-7.3
2269,363,-25.6,-2.8
2282,318,-32.6,0.8
2283,318,-32.6,0.8
2285,313,-33.8,2.3
2323,198,-52.1,19.1
2328,180,-54.9,21.9
2329,180,-54.9,21.9
2334,168,-57.8,24.7
2337,151,-60.7,24.8
2363,126,-64.6,57.9
2366,107,-68.3,60.5
2369,119,-65.1,65.8
2387,117,-65.3,92.0
2393,135,-62.9,98.5
2399,140,-62.1,107.2
2400,132,-63.2,109.2
2455,311,-34.4,137.1
2461,328,-31.6,139.0
2483,383,-20.1,147.5
2525,541,4.8,153.9
2565,665,27.1,163.5
2647,855,63.4,-146.2
2652,871,67.0,-141.2
2657,863,65.3,-133.1
2684,861,64.9,-93.8
2698,824,58.8,-81.6
2713,797,53.3,-69.7
2745,730,38.1,-53.9
2754,695,32.4,-53.0
2847,406,-17.5,-31.2
2880,306,-35.3,-22.9
2890,275,-40.2,-19.2
2905,221,-48.7,-15.8
2933,145,-61.5,2.3
2953,123,-64.9,28.2
2958,109,-67.5,34.7
2974,126,-64.6,57.9
2979,119,-65.1,65.8
2981,130,-63.6,66.7
2990,141,-62.0,77.9
2998,161,-59.1,86.4
3081,405,-17.6,124.2
3084,417,-15.1,123.1
3102,477,-5.2,127.9
3203,787,51.1,154.2
3222,827,59.1,169.3
3227,839,60.7,173.4
3237,858,64.5,-176.5
3240,869,66.5,-173.1
3261,871,67.0,-141.2
3267,863,65.3,-133.1
