routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.004,0.0,1552
__check_action_completion,0.0,0.003,0.0,1552
replanner/__get_new_requests,0.0,0.0,0.0,1552
replanner/__update_performed_requests,0.0,0.0,0.0,1552
replanner/_update_access_times,0.023,0.798,0.0,1552
replanner/update_percepts,0.023,0.799,0.0,1552
replanner/check_request_completion,0.0,0.0,0.0,1552
replanner/check_request_end_time,0.0,0.0,0.0,1552
replanner/compare_bids,0.005,0.08,0.0,1552
replanner/consensus_phase,0.005,0.08,0.0,1552
replanner/needs_planning,0.054,0.113,0.027,1552
replanner/calc_imaging_time,0.017,0.053,0.01,2399
replanner/calc_path_bid,0.077,2.048,0.02,2399
replanner/planning_phase,2.951,16.448,1.039,80
replanner/_schdule_measurements,0.014,0.063,0.0,80
replanner/_schedule_broadcasts,0.034,0.059,0.033,160
replanner/_schedule_maneuvers,0.018,0.035,0.01,80
replanner/_plan_from_path,0.096,0.251,0.044,80
replanner/generate_plan,3.051,16.712,1.081,80
