routine,t_avg,t_std,t_med,n
check_action_statuses,0.004,0.041,0.0,9039
update_state,0.0,0.0,0.0,9039
sense_environment,0.15,0.12,0.143,9038
update_state_environment,0.001,0.016,0.0,9038
get_environment_broadcasts,0.003,0.01,0.0,9038
get_agent_broadcasts,0.026,0.209,0.0,9038
sense,0.185,0.282,0.159,9038
think,1.107,6.973,0.048,9038
perform_broadcast,0.009,0.086,0.0,470
do,0.582,2.118,0.087,9038
perform_wait_for_messages,0.675,2.284,0.111,7681
perform_state_change,0.402,1.778,0.065,1185
perform_observation,0.067,0.06,0.048,1043
