routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.004,0.015,0.0,7114
__check_action_completion,0.0,0.0,0.0,7114
preplanner/update_percepts,0.001,0.005,0.0,7114
preplanner/needs_planning,0.0,0.0,0.0,7114
preplanner/calculate_access_times,0.268,0.0,0.268,1
preplanner/_schedule_observations,1.335,0.0,1.335,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,25.11,0.0,25.11,1
preplanner/_schedule_maneuvers,0.694,0.0,0.694,1
preplanner/__schedule_periodic_replan,0.264,0.0,0.264,1
preplanner/generate_plan,27.831,0.0,27.831,1
replanner/needs_planning,0.0,0.0,0.0,7114
