routine,t_avg,t_std,t_med,n
check_action_statuses,0.007,0.03,0.0,7145
update_state,0.0,0.001,0.0,7145
sense_environment,0.717,0.496,0.613,7144
update_state_environment,0.012,0.035,0.0,7144
get_environment_broadcasts,0.011,0.034,0.0,7144
get_agent_broadcasts,0.151,0.234,0.0,7144
sense,0.898,0.58,0.845,7144
think,0.775,5.247,0.491,7144
perform_broadcast,0.012,0.031,0.0,1259
do,0.477,1.29,0.357,7144
perform_wait_for_messages,0.449,1.411,0.279,5886
perform_state_change,0.431,0.388,0.346,1034
perform_observation,0.6,0.33,0.557,1230
