routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,284
update_state,0.0,0.0,0.0,284
sense_environment,0.074,0.042,0.067,283
update_state_environment,0.0,0.0,0.0,283
get_environment_broadcasts,0.0,0.0,0.0,283
get_agent_broadcasts,0.0,0.0,0.0,283
sense,0.075,0.042,0.068,283
think,0.798,6.278,0.036,283
perform_state_change,0.147,0.516,0.112,316
do,0.209,0.611,0.068,283
perform_measurement,0.06,0.043,0.048,38
perform_wait_for_messages,0.064,0.029,0.056,160
perform_broadcast,0.001,0.0,0.001,2
