stat_name,val
t_start,2020-01-01 00:00:00+00:00
t_end,2020-01-01 12:00:00+00:00
n_events,790
n_events_detected,5
n_events_obs,3
n_reqs_total,106
n_reqs_init,101
n_reqs_gen,5
n_obs_unique_max,318
n_obs_unique_pos,74
n_obs_unique,74
n_obs_co,0
n_obs,74
u_max,131.9938528867869
u_total,8.357691215031654
u_norm,0.0633187912334082
