routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00022,0.00073,1e-05,3547
__check_action_completion,6e-05,1e-05,6e-05,3547
preplanner/update_percepts,7e-05,3e-05,8e-05,3547
preplanner/needs_planning,0.0,0.0,0.0,3547
preplanner/calculate_access_opportunities,0.00116,0.00199,0.00065,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1596
preplanner/_schedule_maneuvers,0.00509,0.00404,0.00394,173
preplanner/__schedule_periodic_replan,8e-05,4e-05,8e-05,173
preplanner/generate_plan,0.042,0.01883,0.03882,173
replanner/needs_planning,0.0,0.0,0.0,3547
replanner/_create_broadcast_path,0.00637,0.00023,0.00637,5
