routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.017,0.087,0.0,12644
__check_action_completion,0.0,0.007,0.0,12644
preplanner/update_percepts,0.004,0.024,0.001,12644
preplanner/needs_planning,0.0,0.004,0.0,12644
preplanner/calculate_access_times,1.073,0.0,1.073,1
preplanner/_schedule_observations,288.396,0.0,288.396,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,353.693,0.0,353.693,1
preplanner/_schedule_maneuvers,1.066,0.0,1.066,1
preplanner/__schedule_periodic_replan,0.031,0.0,0.031,1
preplanner/generate_plan,643.259,0.0,643.259,1
replanner/needs_planning,0.0,0.004,0.0,12644
