routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.009,0.0,12032
update_state,0.0,0.0,0.0,12032
sense_environment,0.115,0.063,0.108,12031
update_state_environment,0.001,0.007,0.0,12031
get_environment_broadcasts,0.004,0.016,0.0,12031
get_agent_broadcasts,0.018,0.036,0.0,12031
sense,0.139,0.07,0.131,12031
think,0.231,0.714,0.196,12031
perform_broadcast,0.003,0.012,0.0,1236
do,0.085,0.092,0.06,12031
perform_wait_for_messages,0.086,0.095,0.06,10797
perform_state_change,0.082,0.078,0.061,1572
perform_observation,0.069,0.062,0.051,1200
