routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.027,0.107,0.0,7170
__check_action_completion,0.0,0.005,0.0,7170
preplanner/update_percepts,0.003,0.019,0.001,7170
preplanner/needs_planning,0.0,0.001,0.0,7170
preplanner/calculate_access_times,1.297,0.0,1.297,1
preplanner/_schedule_observations,178.296,0.0,178.296,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,460.68,0.0,460.68,1
preplanner/_schedule_maneuvers,1.034,0.0,1.034,1
preplanner/__schedule_periodic_replan,0.73,0.0,0.73,1
preplanner/generate_plan,642.033,0.0,642.033,1
replanner/needs_planning,0.0,0.0,0.0,7170
