routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.004,0.024,0.0,12078
__check_action_completion,0.0,0.0,0.0,12078
preplanner/update_percepts,0.002,0.009,0.001,12078
preplanner/needs_planning,0.0,0.001,0.0,12078
preplanner/calculate_access_times,0.344,0.0,0.344,1
preplanner/_schedule_observations,9.184,0.0,9.184,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,72.066,0.0,72.066,1
preplanner/_schedule_maneuvers,0.689,0.0,0.689,1
preplanner/__schedule_periodic_replan,0.092,0.0,0.092,1
preplanner/generate_plan,82.225,0.0,82.225,1
replanner/needs_planning,0.0,0.001,0.0,12078
