plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0.0,b5430dc3,2,370.0,0.111
1,0.0,b5430dc3,2,370.0,0.111
2,0.0,b5430dc3,2,370.0,0.111
3,0.0,b5430dc3,2,370.0,0.111
4,0.0,b5430dc3,2,370.0,0.111
5,0.0,b5430dc3,2,370.0,0.111
6,370.0,b5430df1,2,410.0,0.111
7,410.0,b5430dd2,2,630.0,0.11
8,630.0,b5430ddb,2,640.0,0.11
9,640.0,b5430dea,2,690.0,0.11
10,690.0,b5430df4,2,730.0,0.11
11,730.0,b5430dde,2,1700.0,0.109
12,1700.0,b5430dd5,2,1840.0,0.109
13,1840.0,b5430dad,2,6530.0,0.103
14,6530.0,9e988256,1,6540.0,0.959
15,6540.0,b5430dd9,2,6590.0,0.103
16,6590.0,b5430db2,2,6610.0,0.103
17,6610.0,b5430db7,2,6620.0,0.103
18,6620.0,b5430dc8,2,6670.0,0.103
19,6670.0,b5430da1,2,7870.0,0.101
20,7870.0,b5430de5,2,7920.0,0.101
21,7920.0,b5430da7,2,8130.0,0.101
22,8130.0,b5430deb,2,11430.0,0.096
23,11430.0,b5430de7,2,11540.0,0.096
24,11540.0,b5430da5,2,12760.0,0.095
25,12760.0,21e292d2,1,12770.0,0.249
26,12770.0,b5430df5,2,14400.0,0.093
27,14400.0,b5430dc2,2,17370.0,0.089
28,17370.0,b5430dd1,2,17420.0,0.089
29,17420.0,7694b3a0,1,17430.0,1.248
30,17430.0,b5430d96,2,17470.0,0.089
31,17470.0,b5430db6,2,17510.0,0.089
32,17510.0,b5430de8,2,17640.0,0.088
33,17640.0,b5430dd4,2,18330.0,0.088
34,18330.0,b5430dd3,2,23170.0,0.081
35,23170.0,b5430dee,2,23410.0,0.081
36,23410.0,b5430de0,2,28280.0,0.075
37,28280.0,b5430dae,2,28780.0,0.074
38,28780.0,b5430de4,2,29180.0,0.074
39,29180.0,b5430dd6,2,29220.0,0.074
40,29220.0,b5430db0,2,29310.0,0.073
41,29310.0,b5430de9,2,29700.0,0.073
42,29700.0,b5430da8,2,34390.0,0.067
43,34390.0,b5430dc7,2,35330.0,0.066
44,35330.0,5f693290,1,35340.0,1.035
45,35340.0,b5430d9d,2,35360.0,0.066
46,35360.0,b5430d9f,2,35390.0,0.066
47,35390.0,63589710,1,35400.0,1.189
48,35400.0,b5430df0,2,41200.0,0.058
49,41200.0,b5430dac,2,41310.0,0.058
50,41310.0,b5430df2,2,41330.0,0.058
51,41330.0,b5430db9,2,41450.0,0.058
52,41450.0,bbec5376,1,41460.0,0.831
53,41460.0,b5430ddf,2,42570.0,0.056
54,42570.0,b5430dbb,2,48120.0,0.049
55,48120.0,b5430dba,2,48420.0,0.049
56,48420.0,b5430dda,2,48830.0,0.048
57,48830.0,b5430dbd,2,53810.0,0.042
58,53810.0,1adfd3e4,1,53820.0,0.089
59,53820.0,b5430dcc,2,54120.0,0.042
60,54120.0,b5430d93,2,58770.0,0.036
61,58770.0,b5430d98,2,58790.0,0.036
62,58790.0,b5430dc5,2,59010.0,0.035
63,59010.0,b5430df3,2,59990.0,0.034
64,59990.0,b5430dec,2,60020.0,0.034
65,60020.0,b5430dc4,2,60200.0,0.034
66,60200.0,b5430db3,2,60240.0,0.034
67,60240.0,b5430de1,2,64950.0,0.028
68,64950.0,b5430dcb,2,65200.0,0.027
69,65200.0,b5430db5,2,65210.0,0.027
70,65210.0,b5430dca,2,66680.0,0.025
71,66680.0,b5430da4,2,66810.0,0.025
72,66810.0,b5430dd7,2,73220.0,0.017
73,73220.0,b5430dd8,2,81130.0,0.007
74,81130.0,b5430daa,2,83660.0,0.004
75,83660.0,b5430dcf,2,83690.0,0.003
