routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00095,0.00404,2e-05,3000
__check_action_completion,6e-05,1e-05,6e-05,3000
preplanner/update_percepts,0.0001,0.00026,0.0001,3000
preplanner/needs_planning,0.0,0.0,0.0,3000
preplanner/calculate_access_opportunities,0.01784,0.0,0.01784,1
preplanner/_schedule_observations,0.04661,0.0,0.04661,1
preplanner/is_observation_path_valid,0.00049,0.0,0.00049,1
preplanner/_create_broadcast_path,0.02449,0.0,0.02449,1
preplanner/_schedule_broadcasts,0.09175,0.0,0.09175,1
preplanner/_schedule_maneuvers,0.21778,0.0,0.21778,1
preplanner/__schedule_periodic_replan,0.00351,0.0,0.00351,1
preplanner/generate_plan,0.43192,0.0,0.43192,1
replanner/needs_planning,0.0,1e-05,0.0,3000
replanner/_create_broadcast_path,0.00621,0.0,0.00621,1
