routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.009,0.0,2187
update_state,0.0,0.0,0.0,2187
sense_environment,0.857,0.44,0.873,2186
update_state_environment,0.003,0.01,0.0,2186
get_environment_broadcasts,0.0,0.002,0.0,2186
get_agent_broadcasts,0.0,0.003,0.0,2186
sense,0.864,0.443,0.876,2186
think,0.263,0.339,0.07,2186
perform_wait_for_messages,0.558,0.51,0.433,2165
do,0.56,0.51,0.437,2186
perform_state_change,0.797,0.452,0.777,27
perform_observation,0.756,0.422,0.798,20
perform_broadcast,0.026,0.0,0.026,1
