routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00013,0.00054,2e-05,2219
__check_action_completion,6e-05,1e-05,6e-05,2219
preplanner/update_percepts,6e-05,2e-05,6e-05,2219
preplanner/needs_planning,0.0,0.0,0.0,2219
preplanner/calculate_access_opportunities,0.0011,0.00184,0.00066,864
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,2322
preplanner/_schedule_maneuvers,0.00321,0.00425,0.00219,864
preplanner/__schedule_periodic_replan,8e-05,0.0002,5e-05,864
preplanner/generate_plan,0.0239,0.01599,0.01825,864
replanner/needs_planning,0.0,0.0,0.0,2219
replanner/_create_broadcast_path,0.00661,2e-05,0.00661,2
