routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.014,0.0,4379
update_state,0.0,0.0,0.0,4379
sense_environment,0.158,0.087,0.151,4378
update_state_environment,0.002,0.015,0.0,4378
get_environment_broadcasts,0.01,0.024,0.0,4378
get_agent_broadcasts,0.06,0.098,0.0,4378
sense,0.233,0.131,0.216,4378
think,0.223,0.287,0.101,4378
perform_wait_for_messages,0.104,0.13,0.058,2991
do,0.108,0.12,0.074,4378
perform_broadcast,0.004,0.015,0.0,1531
perform_state_change,0.066,0.063,0.041,814
perform_observation,0.135,0.081,0.122,1165
