routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00047,0.00218,2e-05,3253
__check_action_completion,6e-05,1e-05,6e-05,3253
preplanner/update_percepts,0.00013,8e-05,0.00012,3253
preplanner/needs_planning,0.0,0.0,0.0,3253
preplanner/calculate_access_opportunities,0.02113,0.0,0.02113,1
preplanner/_schedule_observations,0.08433,0.0,0.08433,1
preplanner/is_observation_path_valid,0.00074,0.0,0.00074,1
preplanner/_create_broadcast_path,0.00715,0.0,0.00715,1
preplanner/_schedule_broadcasts,0.26159,0.0,0.26159,1
preplanner/_schedule_maneuvers,0.37996,0.0,0.37996,1
preplanner/__schedule_periodic_replan,0.00518,0.0,0.00518,1
preplanner/generate_plan,0.76029,0.0,0.76029,1
replanner/compile_new_measurement_request_bids,1e-05,1e-05,1e-05,3253
replanner/update_percepts,0.00062,0.00154,0.00029,3253
replanner/check_request_completion,0.00832,0.04524,0.00461,3253
replanner/check_request_end_time,0.0,0.0,0.0,3253
replanner/compare_bids,0.004,0.00602,0.00167,3253
replanner/consensus_phase,0.01234,0.04596,0.00833,3253
replanner/needs_planning,0.0124,0.04595,0.00834,3253
replanner/_get_available_requests,0.00061,0.00056,0.00072,340
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,52
replanner/_get_matching_request,1e-05,0.0,0.0,3495
replanner/_can_bid,0.0,0.0,0.0,3373
replanner/planning_phase,0.00118,0.00111,0.00082,30
replanner/is_observation_path_valid,0.00029,0.0011,0.00017,4427
replanner/merge_plans,0.04586,0.0448,0.03548,30
replanner/_schedule_observations,0.04587,0.04481,0.03549,30
replanner/_schedule_maneuvers,0.0677,0.09022,0.03048,30
replanner/_create_broadcast_path,0.00789,0.0041,0.00652,39
replanner/_schedule_broadcasts,0.01059,0.00454,0.00973,30
replanner/_schedule_waits,0.0,0.0,0.0,30
replanner/generate_plan,0.12808,0.13103,0.08026,30
replanner/_can_access,0.0006,0.00036,0.00058,265
