routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,3254
update_state,0.0,0.0,0.0,3254
sense_environment,0.043,0.021,0.04,3253
update_state_environment,0.0,0.0,0.0,3253
get_environment_broadcasts,0.001,0.003,0.0,3253
get_agent_broadcasts,0.001,0.005,0.0,3253
sense,0.046,0.021,0.043,3253
think,0.03,0.053,0.026,3253
perform_broadcast,0.004,0.009,0.001,95
do,0.028,0.032,0.016,3253
perform_wait_for_messages,0.03,0.033,0.019,2903
perform_state_change,0.019,0.016,0.012,346
perform_observation,0.012,0.011,0.006,319
