routine,t_avg,t_std,t_med,n
__check_action_completion,0.0,0.0,0.0,432
_wait_for_messages,0.0,0.0,0.0,432
_preplan,5.771,0.0,5.771,1
_get_next_actions,0.0,0.0,0.0,432
preplanner/__get_new_requests,0.0,0.001,0.0,432
preplanner/__update_performed_requests,0.0,0.0,0.0,432
preplanner/_calc_arrival_times,0.15,0.087,0.157,427
preplanner/__update_access_times,0.149,2.829,0.0,432
preplanner/needs_initialized_plan,0.149,2.829,0.0,432
preplanner/_get_available_requests,0.0,0.0,0.0,1
preplanner/_plan_from_path,0.271,0.0,0.271,1
preplanner/initialize_plan,5.632,0.0,5.632,1
