routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,433
update_state,0.0,0.0,0.0,433
sense_environment,0.048,0.027,0.042,432
update_state_environment,0.0,0.0,0.0,432
get_environment_broadcasts,0.0,0.0,0.0,432
get_agent_broadcasts,0.0,0.0,0.0,432
sense,0.048,0.027,0.043,432
think,0.209,3.583,0.026,432
perform_state_change,0.074,0.069,0.07,1803
do,0.316,0.38,0.134,432
perform_measurement,0.016,0.013,0.011,70
perform_wait_for_messages,0.045,0.023,0.036,38
perform_broadcast,0.001,0.001,0.0,6
