routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.002,0.0,6788
update_state,0.0,0.0,0.0,6788
sense_environment,0.039,0.021,0.037,6788
update_state_environment,0.0,0.001,0.0,6788
get_environment_broadcasts,0.003,0.008,0.0,6788
get_agent_broadcasts,0.007,0.015,0.0,6788
sense,0.05,0.024,0.046,6788
think,0.107,0.202,0.096,6787
perform_broadcast,0.001,0.003,0.0,1205
do,0.033,0.033,0.024,6787
perform_wait_for_messages,0.034,0.035,0.026,5582
perform_state_change,0.028,0.025,0.022,874
perform_observation,0.027,0.019,0.021,1167
