req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
5b18fc9e,img_1,visible,"[2466.5311418031147, 2887.5685932047995, 5124.333557393622]",0.0,86400.0,86400.0,20.0,1.0,0.3333333333333333,0.11108539094650206
5b2011be,img_1,visible,"[2985.572322411262, 2952.5368728689937, 4800.9901669737355]",0.0,86400.0,86400.0,30.0,1.0,0.3333333333333333,0.11107253086419752
5b1cc996,sar_0,sar,"[3646.401516137588, 3394.1326504988942, 3982.994124437613]",0.0,86400.0,86400.0,60.0,1.0,0.3333333333333333,0.11103395061728395
5b1c0e70,img_1,visible,"[2630.7918613465945, 3624.224616148142, 4541.426293066536]",0.0,86400.0,86400.0,80.0,1.0,0.3333333333333333,0.1110082304526749
5b14a57c,img_1,visible,"[2278.158738686018, 3900.88034761457, 4502.637886430648]",0.0,86400.0,86400.0,130.0,1.0,0.3333333333333333,0.11094393004115227
5b229e7a,sar_0,sar,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0.0,86400.0,86400.0,130.0,1.0,0.3333333333333333,0.11094393004115227
5b1541f8,img_1,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0.0,86400.0,86400.0,140.0,1.0,0.3333333333333333,0.11093106995884773
5b1be026,img_1,visible,"[2554.4976095174534, 4002.367622905655, 4258.663879136723]",0.0,86400.0,86400.0,160.0,1.0,0.3333333333333333,0.11090534979423868
5b2011be,sar_0,sar,"[2985.572322411262, 2952.5368728689937, 4800.9901669737355]",0.0,86400.0,86400.0,160.0,1.0,0.3333333333333333,0.11090534979423868
5b18fc9e,sar_0,sar,"[2466.5311418031147, 2887.5685932047995, 5124.333557393622]",0.0,86400.0,86400.0,250.0,1.0,0.3333333333333333,0.11078960905349794
5b1c9976,thm_0,thermal,"[-527.0624668467873, -2789.5682143175945, 5711.491661123915]",0.0,86400.0,86400.0,310.0,1.0,0.3333333333333333,0.11071244855967079
5b24f60c,thm_0,thermal,"[-484.4989370054225, -3071.0458366365838, 5569.071817699553]",0.0,86400.0,86400.0,350.0,1.0,0.3333333333333333,0.11066100823045268
5b1f52d8,thm_0,thermal,"[818.7321547956418, -3678.3130987807463, 5145.902551294512]",0.0,86400.0,86400.0,570.0,1.0,0.3333333333333333,0.11037808641975308
5b20f9a8,thm_0,thermal,"[915.182958438889, -3660.6480566836904, 5142.248401143089]",0.0,86400.0,86400.0,580.0,1.0,0.3333333333333333,0.11036522633744855
5b23b2e2,thm_0,thermal,"[1114.3333362144322, -3833.713792656991, 4974.085085035283]",0.0,86400.0,86400.0,630.0,1.0,0.3333333333333333,0.11030092592592591
5b238498,sar_0,sar,"[92.8222404535489, 2374.588584819626, 5918.896497312586]",0.0,86400.0,86400.0,630.0,1.0,0.3333333333333333,0.11030092592592591
5b257f0a,thm_0,thermal,"[1467.2017196260167, -3768.642845538931, 4932.065782009844]",0.0,86400.0,86400.0,670.0,1.0,0.3333333333333333,0.11024948559670783
5b137e54,img_0,visible,"[615.1169652280626, -4623.984611421844, 4349.829892513073]",0.0,86400.0,86400.0,700.0,1.0,0.3333333333333333,0.11021090534979423
5b14753e,img_0,visible,"[898.8023036626363, -4584.657516159214, 4342.08389368898]",0.0,86400.0,86400.0,720.0,1.0,0.3333333333333333,0.11018518518518518
5b14d786,img_0,visible,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0.0,86400.0,86400.0,760.0,1.0,0.3333333333333333,0.11013374485596707
5b23b2e2,img_0,visible,"[1114.3333362144322, -3833.713792656991, 4974.085085035283]",0.0,86400.0,86400.0,860.0,1.0,0.3333333333333333,0.1100051440329218
5b20f9a8,img_0,visible,"[915.182958438889, -3660.6480566836904, 5142.248401143089]",0.0,86400.0,86400.0,880.0,1.0,0.3333333333333333,0.10997942386831275
5b257f0a,img_0,visible,"[1467.2017196260167, -3768.642845538931, 4932.065782009844]",0.0,86400.0,86400.0,890.0,1.0,0.3333333333333333,0.10996656378600823
5b235694,sar_0,sar,"[-1105.7326004745603, 2672.4975525235704, 5684.693035633585]",0.0,86400.0,86400.0,930.0,1.0,0.3333333333333333,0.10991512345679012
5b1cf7ae,img_0,visible,"[1269.1043438792206, -3445.6511992852834, 5215.120769319583]",0.0,86400.0,86400.0,940.0,1.0,0.3333333333333333,0.10990226337448558
5b17e57a,img_0,visible,"[1641.7518519186995, -3405.449098698736, 5136.943639390175]",0.0,86400.0,86400.0,960.0,1.0,0.3333333333333333,0.10987654320987655
5b218526,thm_0,thermal,"[4120.5546538434155, -4849.729988828745, -426.3461522310145]",0.0,86400.0,86400.0,1630.0,1.0,0.3333333333333333,0.10901491769547324
5b1ac862,img_0,visible,"[2690.7876989499314, 1478.1265722988296, 5590.655243960366]",0.0,86400.0,86400.0,1730.0,1.0,0.3333333333333333,0.10888631687242797
5b1d53fc,img_0,visible,"[2908.9148357225654, 1529.2317675417105, 5466.286430569853]",0.0,86400.0,86400.0,1750.0,1.0,0.3333333333333333,0.10886059670781892
5b157902,img_0,visible,"[2736.5225342760405, 1646.4048317042023, 5520.997936145076]",0.0,86400.0,86400.0,1760.0,1.0,0.3333333333333333,0.1088477366255144
5b15da00,img_0,visible,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0.0,86400.0,86400.0,1770.0,1.0,0.3333333333333333,0.10883487654320986
5b1fe0e0,thm_0,thermal,"[4761.341884619495, -4113.37872732391, -1044.203794642067]",0.0,86400.0,86400.0,1780.0,1.0,0.3333333333333333,0.10882201646090535
5b1b8414,img_0,visible,"[2630.174015858927, 2107.32041059329, 5414.979962546043]",0.0,86400.0,86400.0,1830.0,1.0,0.3333333333333333,0.10875771604938272
5b2011be,img_0,visible,"[2985.572322411262, 2952.5368728689937, 4800.9901669737355]",0.0,86400.0,86400.0,1990.0,1.0,0.3333333333333333,0.10855195473251028
5b229e7a,img_0,visible,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0.0,86400.0,86400.0,2000.0,1.0,0.3333333333333333,0.10853909465020575
5b24111a,sar_2,sar,"[3647.4643961640245, 2402.586689221201, 4648.032200928755]",0.0,86400.0,86400.0,2060.0,1.0,0.3333333333333333,0.10846193415637859
5b229e7a,sar_2,sar,"[3189.920123731725, 2883.3712928389405, 4710.753894359306]",0.0,86400.0,86400.0,2120.0,1.0,0.3333333333333333,0.10838477366255145
5b1541f8,img_0,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0.0,86400.0,86400.0,2150.0,1.0,0.3333333333333333,0.10834619341563785
5b2011be,sar_2,sar,"[2985.572322411262, 2952.5368728689937, 4800.9901669737355]",0.0,86400.0,86400.0,2160.0,1.0,0.3333333333333333,0.10833333333333334
5b19a6e4,img_0,visible,"[3544.8367120268326, 3591.28373183685, 3900.95328142859]",0.0,86400.0,86400.0,2250.0,1.0,0.3333333333333333,0.10821759259259259
5b18fc9e,sar_2,sar,"[2466.5311418031147, 2887.5685932047995, 5124.333557393622]",0.0,86400.0,86400.0,2250.0,1.0,0.3333333333333333,0.10821759259259259
5b1c9976,thm_2,thermal,"[-527.0624668467873, -2789.5682143175945, 5711.491661123915]",0.0,86400.0,86400.0,2310.0,1.0,0.3333333333333333,0.10814043209876542
5b227094,thm_2,thermal,"[-729.3680464732022, -3221.369315378822, 5456.319698120459]",0.0,86400.0,86400.0,2340.0,1.0,0.3333333333333333,0.10810185185185185
5b24f60c,thm_2,thermal,"[-484.4989370054225, -3071.0458366365838, 5569.071817699553]",0.0,86400.0,86400.0,2350.0,1.0,0.3333333333333333,0.10808899176954731
5b221130,thm_2,thermal,"[-486.6518092197806, -3405.35416040655, 5370.973442511385]",0.0,86400.0,86400.0,2390.0,1.0,0.3333333333333333,0.1080375514403292
5b1a9324,thm_2,thermal,"[122.6874676565995, -4156.697815105328, 4836.055595271449]",0.0,86400.0,86400.0,2560.0,1.0,0.3333333333333333,0.10781893004115226
5b238498,sar_2,sar,"[92.8222404535489, 2374.588584819626, 5918.896497312586]",0.0,86400.0,86400.0,2630.0,1.0,0.3333333333333333,0.10772890946502058
5b137e54,img_2,visible,"[615.1169652280626, -4623.984611421844, 4349.829892513073]",0.0,86400.0,86400.0,2710.0,1.0,0.3333333333333333,0.10762602880658435
5b14753e,thm_2,thermal,"[898.8023036626363, -4584.657516159214, 4342.08389368898]",0.0,86400.0,86400.0,2710.0,1.0,0.3333333333333333,0.10762602880658435
5b14d786,thm_2,thermal,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0.0,86400.0,86400.0,2720.0,1.0,0.3333333333333333,0.10761316872427984
5b13af8c,img_2,visible,"[406.402957876742, -4426.166406887766, 4574.33167093784]",0.0,86400.0,86400.0,2730.0,1.0,0.3333333333333333,0.1076003086419753
5b13af8c,thm_2,thermal,"[406.402957876742, -4426.166406887766, 4574.33167093784]",0.0,86400.0,86400.0,2760.0,1.0,0.3333333333333333,0.10756172839506173
5b1a9324,img_2,visible,"[122.6874676565995, -4156.697815105328, 4836.055595271449]",0.0,86400.0,86400.0,2760.0,1.0,0.3333333333333333,0.10756172839506173
5b235694,sar_2,sar,"[-1105.7326004745603, 2672.4975525235704, 5684.693035633585]",0.0,86400.0,86400.0,2800.0,1.0,0.3333333333333333,0.10751028806584362
5b23b2e2,img_2,visible,"[1114.3333362144322, -3833.713792656991, 4974.085085035283]",0.0,86400.0,86400.0,2880.0,1.0,0.3333333333333333,0.10740740740740741
5b1f52d8,img_2,visible,"[818.7321547956418, -3678.3130987807463, 5145.902551294512]",0.0,86400.0,86400.0,2890.0,1.0,0.3333333333333333,0.10739454732510287
5b20f9a8,img_2,visible,"[915.182958438889, -3660.6480566836904, 5142.248401143089]",0.0,86400.0,86400.0,2900.0,1.0,0.3333333333333333,0.10738168724279835
5b1cf7ae,img_2,visible,"[1269.1043438792206, -3445.6511992852834, 5215.120769319583]",0.0,86400.0,86400.0,2950.0,1.0,0.3333333333333333,0.10731738683127573
5b15094a,sar_1,sar,"[6014.1031452935595, 1558.3861246245847, 1443.128097476237]",0.0,86400.0,86400.0,3500.0,1.0,0.3333333333333333,0.10661008230452675
5b218526,thm_2,thermal,"[4120.5546538434155, -4849.729988828745, -426.3461522310145]",0.0,86400.0,86400.0,3630.0,1.0,0.3333333333333333,0.1064429012345679
6e20b2e6,thm_2,thermal,"[4120.5546538434155, -4849.729988828745, -426.3461522310145]",1634.7139608783502,1760.0,1000.0,3630.0,0.2065584630170247,0.10327923150851236,0.0
5b1841aa,img_2,visible,"[3267.3565544461812, 716.4968398696386, 5430.620230319194]",0.0,86400.0,86400.0,3670.0,1.0,0.3333333333333333,0.10639146090534979
