routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.021,0.058,0.0,3677
__check_action_completion,0.0,0.001,0.0,3677
preplanner/update_percepts,0.002,0.019,0.0,3677
preplanner/needs_planning,0.0,0.0,0.0,3677
preplanner/calculate_access_opportunities,0.809,0.0,0.809,1
preplanner/_schedule_observations,1.962,0.0,1.962,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_create_broadcast_path,0.018,0.0,0.018,1
preplanner/_schedule_broadcasts,1.261,0.0,1.261,1
preplanner/_schedule_maneuvers,6.219,0.0,6.219,1
preplanner/__schedule_periodic_replan,0.814,0.0,0.814,1
preplanner/generate_plan,12.522,0.0,12.522,1
replanner/compile_new_measurement_request_bids,0.0,0.003,0.0,3677
replanner/update_percepts,0.03,0.165,0.001,3677
replanner/check_request_completion,0.0,0.002,0.0,3677
replanner/check_request_end_time,0.0,0.0,0.0,3677
replanner/compare_bids,0.001,0.008,0.0,3677
replanner/consensus_phase,0.001,0.008,0.0,3677
replanner/is_observation_path_valid,0.005,0.034,0.001,269251
replanner/_get_available_requests,0.338,0.395,0.217,1452
replanner/needs_planning,1.376,9.647,0.0,3677
replanner/planning_phase,8.303,29.597,0.444,319
replanner/_schedule_observations,3.459,3.183,2.657,319
replanner/_schedule_maneuvers,2.431,2.378,1.561,319
replanner/_create_broadcast_path,0.05,0.089,0.018,344
replanner/_schedule_broadcasts,0.085,0.155,0.026,319
replanner/_schedule_waits,0.0,0.0,0.0,319
replanner/generate_plan,14.808,30.634,7.305,319
replanner/calc_imaging_time,0.091,0.108,0.054,58
