routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.057,0.0,3678
update_state,0.0,0.0,0.0,3678
sense_environment,0.184,0.207,0.153,3677
update_state_environment,0.002,0.016,0.0,3677
get_environment_broadcasts,0.018,0.071,0.0,3677
get_agent_broadcasts,0.108,0.513,0.0,3677
sense,0.319,0.651,0.193,3677
think,2.835,13.832,0.114,3677
perform_broadcast,0.009,0.038,0.0,719
do,0.831,5.858,0.113,3677
perform_wait_for_messages,1.268,7.427,0.128,2266
perform_state_change,0.2,1.309,0.048,790
perform_observation,0.155,0.221,0.122,1126
