routine,t_avg,t_std,t_med,n
check_action_statuses,0.02,0.056,0.0,2923
update_state,0.0,0.0,0.0,2923
sense_environment,0.466,0.408,0.326,2922
update_state_environment,0.008,0.035,0.0,2922
get_environment_broadcasts,0.0,0.001,0.0,2922
get_agent_broadcasts,0.002,0.018,0.0,2922
sense,0.496,0.438,0.347,2922
think,1.894,2.658,0.84,2922
perform_broadcast,0.02,0.059,0.0,4282
do,3.027,145.26,0.104,2922
perform_wait_for_messages,4.305,174.389,0.161,2027
perform_state_change,4.386,175.781,0.179,1995
perform_measurement,0.082,0.101,0.043,32
