routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.013,0.0,2922
__check_action_completion,0.001,0.014,0.0,2922
replanner/__get_new_requests,0.0,0.0,0.0,2922
replanner/__update_performed_requests,0.0,0.0,0.0,2922
replanner/_update_access_times,0.066,0.854,0.0,2922
replanner/update_percepts,0.202,0.898,0.001,2922
replanner/compile_external_plan_bids,0.0,0.002,0.0,2922
replanner/compile_new_measurement_request_bids,0.005,0.023,0.001,2922
replanner/check_request_completion,0.0,0.001,0.0,2922
replanner/check_request_end_time,0.0,0.005,0.0,2922
replanner/compare_bids,0.133,0.258,0.022,2922
replanner/consensus_phase,0.134,0.259,0.023,2922
replanner/needs_planning,0.563,0.551,0.362,2922
replanner/_get_available_requests,1.071,0.651,1.003,431
replanner/calc_imaging_time,0.181,0.33,0.031,3039
replanner/planning_phase,4.552,2.845,4.31,402
replanner/_schedule_measurements,0.052,0.091,0.02,861
replanner/_schedule_broadcasts,0.199,0.305,0.056,861
replanner/_schedule_maneuvers,0.411,0.519,0.206,861
replanner/_schedule_waits,0.0,0.0,0.0,861
replanner/_plan_from_path,0.666,0.661,0.435,861
replanner/generate_plan,3.244,2.842,2.3,861
