routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.022,0.0,1486
update_state,0.0,0.0,0.0,1486
sense_environment,0.289,0.246,0.245,1485
update_state_environment,0.004,0.019,0.0,1485
get_environment_broadcasts,0.0,0.0,0.0,1485
get_agent_broadcasts,0.001,0.014,0.0,1485
sense,0.299,0.257,0.253,1485
think,0.483,1.337,0.26,1485
perform_broadcast,0.018,0.044,0.0,622
do,0.182,0.399,0.08,1485
perform_wait_for_messages,0.222,0.439,0.141,1138
perform_state_change,0.259,0.507,0.182,799
perform_measurement,0.103,0.076,0.085,41
