routine,t_avg,t_std,t_med,n
therm_sat_0_0,0.021,0.011,0.017,6335
vis_sat_0_1,0.021,0.011,0.017,6482
vis_sat_0_0,0.02,0.011,0.016,6440
sar_sat_0_0,0.021,0.013,0.017,6356
query_measurement_data,0.008,0.009,0.006,2079
