observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
vis_sat_0_0,670.0,37.789,-84.832,652.8,7.57,8.34,,visual
vis_sat_0_0,690.0,39.269,-84.786,667.6,13.4,14.79,,visual
vis_sat_0_0,690.0,39.523,-85.24,681.5,17.29,19.12,,visual
vis_sat_0_0,690.0,39.281,-85.076,673.8,15.29,16.89,,visual
vis_sat_0_0,690.0,39.269,-84.786,667.6,13.4,14.79,,visual
vis_sat_0_0,690.0,39.281,-85.076,673.8,15.29,16.89,,visual
vis_sat_0_0,700.0,39.471,-84.252,661.2,10.92,12.05,,visual
vis_sat_0_0,700.0,39.877,-84.647,673.3,14.98,16.55,,visual
vis_sat_0_0,700.0,39.644,-84.351,664.5,12.16,13.42,,visual
vis_sat_0_0,700.0,39.803,-84.174,663.3,11.75,12.96,,visual
vis_sat_0_0,700.0,39.932,-84.288,667.2,13.1,14.46,,visual
vis_sat_0_0,710.0,39.791,-82.923,649.8,3.4,3.75,,visual
vis_sat_0_0,710.0,39.966,-82.903,650.5,4.23,4.66,,visual
vis_sat_0_0,720.0,40.808,-83.639,666.5,12.51,13.81,,visual
vis_sat_0_0,720.0,40.849,-83.483,664.4,11.75,12.96,,visual
vis_sat_0_0,720.0,40.883,-83.288,662.0,10.8,11.91,,visual
vis_sat_0_0,720.0,40.924,-83.327,663.1,11.25,12.42,,visual
vis_sat_0_0,720.0,40.679,-83.417,661.4,10.56,11.65,,visual
vis_sat_0_0,720.0,40.851,-83.182,660.1,10.02,11.05,,visual
vis_sat_0_0,730.0,41.226,-82.745,658.0,8.72,9.62,,visual
vis_sat_0_0,740.0,42.177,-83.221,678.3,15.77,17.43,,visual
vis_sat_0_0,740.0,42.06,-83.391,680.0,16.21,17.92,,visual
sar_sat_0_0,830.0,-43.719,102.091,756.0,9.1,10.17,63.88,sar
sar_sat_0_0,850.0,-44.409,104.148,778.3,16.07,18.01,62.27,sar
sar_sat_0_0,850.0,-44.585,104.144,775.2,15.35,17.19,62.25,sar
sar_sat_0_0,850.0,-44.447,104.367,782.3,16.95,19.0,62.11,sar
sar_sat_0_0,850.0,-44.075,103.978,782.1,16.91,18.96,62.43,sar
sar_sat_0_0,850.0,-44.398,103.766,771.2,14.37,16.09,62.54,sar
sar_sat_0_0,850.0,-44.318,104.351,784.4,17.39,19.5,62.14,sar
sar_sat_0_0,850.0,-44.535,104.319,779.7,16.39,18.37,62.14,sar
sar_sat_0_0,860.0,-45.107,104.259,767.7,13.59,15.21,62.09,sar
sar_sat_0_0,860.0,-45.01,104.723,778.3,16.22,18.17,61.77,sar
sar_sat_0_0,860.0,-44.773,104.367,775.7,15.62,17.5,62.05,sar
sar_sat_0_0,860.0,-44.871,104.109,769.3,14.01,15.68,62.22,sar
sar_sat_0_0,870.0,-45.442,104.331,763.6,12.59,14.09,61.98,sar
sar_sat_0_0,870.0,-45.491,103.918,757.6,10.64,11.9,62.26,sar
sar_sat_0_0,870.0,-45.788,104.624,762.9,12.38,13.85,61.75,sar
sar_sat_0_0,870.0,-45.659,103.894,754.7,9.54,10.66,62.27,sar
sar_sat_0_0,880.0,-46.236,105.079,762.6,12.47,13.95,61.37,sar
sar_sat_0_0,880.0,-46.383,104.975,759.3,11.41,12.76,61.43,sar
sar_sat_0_0,880.0,-45.971,104.586,759.6,11.51,12.88,61.73,sar
sar_sat_0_0,880.0,-46.114,104.787,759.9,11.61,12.99,61.58,sar
sar_sat_0_0,890.0,-46.497,105.51,764.6,13.24,14.81,61.02,sar
sar_sat_0_0,890.0,-46.383,104.975,759.4,11.65,13.03,61.4,sar
sar_sat_0_0,900.0,-46.652,106.007,770.7,15.01,16.8,60.64,sar
sar_sat_0_0,900.0,-47.251,106.122,762.1,12.69,14.19,60.53,sar
sar_sat_0_0,910.0,-47.251,106.122,762.2,12.92,14.45,60.5,sar
therm_sat_0_0,990.0,27.02,61.164,784.6,-13.39,15.02,,thermal
vis_sat_0_1,1000.0,-25.487,-117.651,656.7,13.18,14.52,59.35,visual
therm_sat_0_0,990.0,27.25,61.842,769.7,-8.29,9.29,,thermal
therm_sat_0_0,1000.0,26.656,62.212,769.3,-7.94,8.89,,thermal
therm_sat_0_0,1000.0,26.789,61.359,783.0,-12.84,14.4,,thermal
therm_sat_0_0,1000.0,26.573,61.545,781.2,-12.31,13.81,,thermal
therm_sat_0_0,1010.0,26.275,62.142,772.7,-9.27,10.39,,thermal
therm_sat_0_0,1010.0,26.022,61.541,787.7,-14.01,15.73,,thermal
therm_sat_0_0,1010.0,26.021,62.104,776.1,-10.53,11.8,,thermal
therm_sat_0_0,1010.0,25.941,61.989,779.2,-11.57,12.98,,thermal
vis_sat_0_1,1010.0,-25.662,-116.562,638.8,3.78,4.16,60.31,visual
therm_sat_0_0,1020.0,26.088,62.542,769.0,-7.42,8.31,,thermal
therm_sat_0_0,1020.0,25.593,62.389,774.6,-9.86,11.05,,thermal
therm_sat_0_0,1020.0,25.565,62.433,774.2,-9.71,10.88,,thermal
therm_sat_0_0,1020.0,25.837,62.75,767.4,-6.57,7.35,,thermal
therm_sat_0_0,1020.0,25.951,62.776,766.5,-6.0,6.72,,thermal
therm_sat_0_0,1020.0,25.76,62.45,772.1,-8.83,9.9,,thermal
therm_sat_0_0,1020.0,25.712,63.131,765.1,-5.05,5.66,,thermal
therm_sat_0_0,1020.0,25.636,62.683,769.9,-7.87,8.82,,thermal
therm_sat_0_0,1020.0,25.642,62.454,773.1,-9.25,10.36,,thermal
vis_sat_0_1,1020.0,-24.829,-116.972,648.0,10.1,11.12,60.18,visual
vis_sat_0_1,1020.0,-24.754,-116.54,641.9,6.86,7.55,60.57,visual
vis_sat_0_1,1020.0,-24.552,-116.719,646.2,9.28,10.22,60.46,visual
therm_sat_0_0,1030.0,25.095,63.15,768.0,-6.67,7.47,,thermal
therm_sat_0_0,1030.0,25.775,63.274,764.1,-3.88,4.34,,thermal
therm_sat_0_0,1030.0,25.201,63.29,765.8,-5.31,5.95,,thermal
therm_sat_0_0,1030.0,25.712,63.131,765.2,-4.85,5.44,,thermal
vis_sat_0_1,1030.0,-24.262,-116.838,650.1,11.16,12.29,60.46,visual
vis_sat_0_1,1030.0,-24.319,-116.719,647.4,10.02,11.03,60.56,visual
vis_sat_0_1,1030.0,-24.209,-116.844,650.6,11.36,12.51,60.47,visual
vis_sat_0_1,1040.0,-23.718,-116.498,647.9,10.4,11.45,60.93,visual
vis_sat_0_1,1040.0,-23.712,-116.582,649.7,11.13,12.26,60.86,visual
vis_sat_0_1,1040.0,-23.391,-116.534,651.7,11.91,13.12,60.98,visual
vis_sat_0_1,1040.0,-23.611,-116.474,648.2,10.52,11.58,60.98,visual
therm_sat_0_0,1040.0,25.416,63.935,763.3,2.51,2.8,,thermal
therm_sat_0_0,1050.0,24.74,64.7,764.5,3.58,4.01,,thermal
vis_sat_0_1,1050.0,-22.727,-116.746,663.9,15.91,17.54,61.0,visual
vis_sat_0_1,1050.0,-22.695,-116.723,663.8,15.86,17.49,61.03,visual
vis_sat_0_1,1050.0,-22.839,-116.849,665.4,16.3,17.97,60.88,visual
therm_sat_0_0,1060.0,24.873,65.635,779.0,10.9,12.23,,thermal
vis_sat_0_1,1070.0,-21.912,-115.314,640.9,7.26,7.99,62.56,visual
vis_sat_0_0,1140.0,58.923,-55.231,700.8,-14.7,16.3,,visual
vis_sat_0_0,1150.0,59.318,-54.303,700.8,-14.49,16.07,,visual
vis_sat_0_0,1150.0,59.506,-54.468,695.2,-12.8,14.18,,visual
vis_sat_0_0,1160.0,59.413,-53.098,710.9,-16.91,18.77,,visual
vis_sat_0_0,1160.0,59.334,-53.422,709.5,-16.59,18.41,,visual
vis_sat_0_0,1160.0,59.465,-52.979,710.9,-16.92,18.78,,visual
vis_sat_0_0,1160.0,59.358,-53.185,711.4,-17.03,18.91,,visual
vis_sat_0_0,1160.0,59.445,-53.417,706.5,-15.83,17.56,,visual
vis_sat_0_0,1160.0,59.463,-53.8,702.4,-14.74,16.35,,visual
vis_sat_0_0,1160.0,59.57,-53.177,705.9,-15.67,17.39,,visual
vis_sat_0_0,1160.0,59.486,-53.758,702.2,-14.67,16.27,,visual
vis_sat_0_0,1160.0,59.433,-53.24,708.7,-16.39,18.18,,visual
vis_sat_0_0,1160.0,59.331,-53.479,709.1,-16.47,18.27,,visual
sar_sat_0_0,1160.0,-59.52,120.703,724.5,-1.55,1.73,52.87,sar
sar_sat_0_0,1160.0,-59.52,120.703,724.5,-1.55,1.73,52.87,sar
sar_sat_0_0,1170.0,-60.257,121.425,725.6,-4.15,4.62,52.75,sar
sar_sat_0_0,1170.0,-59.998,122.207,723.9,-1.79,1.99,52.3,sar
sar_sat_0_0,1170.0,-60.054,122.358,724.3,-2.61,2.9,52.24,sar
sar_sat_0_0,1170.0,-60.122,121.763,724.2,-2.45,2.72,52.55,sar
vis_sat_0_0,1160.0,60.171,-54.258,685.0,-8.45,9.35,,visual
vis_sat_0_0,1160.0,59.95,-54.215,688.6,-10.11,11.19,,visual
vis_sat_0_0,1160.0,59.814,-54.2,691.3,-11.15,12.36,,visual
vis_sat_0_0,1170.0,60.297,-52.722,693.4,-11.69,12.95,,visual
vis_sat_0_0,1170.0,60.506,-53.133,687.0,-9.05,10.02,,visual
vis_sat_0_0,1170.0,60.562,-53.259,685.4,-8.28,9.17,,visual
vis_sat_0_0,1170.0,60.342,-53.337,688.1,-9.58,10.61,,visual
vis_sat_0_0,1170.0,60.264,-52.771,693.6,-11.75,13.02,,visual
vis_sat_0_0,1170.0,60.244,-53.25,690.4,-10.54,11.67,,visual
vis_sat_0_0,1180.0,61.137,-53.538,679.8,-3.66,4.05,,visual
vis_sat_0_0,1180.0,60.96,-52.898,682.6,-6.14,6.8,,visual
vis_sat_0_0,1180.0,61.051,-52.532,683.1,-6.5,7.19,,visual
vis_sat_0_0,1180.0,61.422,-52.87,679.5,-3.36,3.71,,visual
vis_sat_0_0,1180.0,61.099,-53.181,680.5,-4.4,4.87,,visual
sar_sat_0_0,1180.0,-60.263,122.855,722.8,-0.32,0.35,52.07,sar
sar_sat_0_0,1180.0,-60.781,122.672,725.7,-4.88,5.44,52.34,sar
sar_sat_0_0,1180.0,-60.054,122.358,723.6,-2.57,2.86,52.23,sar
sar_sat_0_0,1180.0,-60.433,122.587,723.3,-2.06,2.29,52.25,sar
sar_sat_0_0,1180.0,-60.263,122.855,722.8,-0.32,0.35,52.07,sar
sar_sat_0_0,1180.0,-60.054,122.358,723.6,-2.57,2.86,52.23,sar
sar_sat_0_0,1180.0,-60.433,122.587,723.3,-2.06,2.29,52.25,sar
sar_sat_0_0,1190.0,-60.766,123.327,722.7,-2.34,2.6,52.02,sar
sar_sat_0_0,1190.0,-60.543,123.303,722.6,-1.99,2.22,51.95,sar
sar_sat_0_0,1190.0,-61.021,123.762,723.8,-3.72,4.14,51.92,sar
sar_sat_0_0,1190.0,-60.962,123.39,723.6,-3.55,3.95,52.07,sar
sar_sat_0_0,1190.0,-60.688,123.964,722.2,-1.22,1.36,51.7,sar
sar_sat_0_0,1190.0,-60.865,123.303,723.2,-3.02,3.37,52.07,sar
sar_sat_0_0,1190.0,-60.763,123.921,722.4,-1.63,1.81,51.75,sar
vis_sat_0_0,1180.0,61.137,-53.538,679.8,-3.66,4.05,,visual
vis_sat_0_0,1180.0,60.96,-52.898,682.6,-6.14,6.8,,visual
vis_sat_0_0,1180.0,61.051,-52.532,683.1,-6.5,7.19,,visual
vis_sat_0_0,1180.0,61.422,-52.87,679.5,-3.36,3.71,,visual
vis_sat_0_0,1180.0,61.099,-53.181,680.5,-4.4,4.87,,visual
vis_sat_0_0,1190.0,61.632,-51.533,681.9,-5.1,5.65,,visual
vis_sat_0_0,1190.0,61.551,-51.799,681.3,-4.55,5.03,,visual
sar_sat_0_0,1200.0,-60.936,124.678,721.4,0.24,0.26,51.46,sar
sar_sat_0_0,1200.0,-60.703,125.545,723.6,4.31,4.8,50.98,sar
sar_sat_0_0,1200.0,-60.72,124.312,722.2,2.69,3.0,51.54,sar
sar_sat_0_0,1200.0,-60.494,124.722,723.4,4.13,4.59,51.27,sar
sar_sat_0_0,1200.0,-60.796,125.015,721.8,2.01,2.24,51.26,sar
sar_sat_0_0,1200.0,-60.66,124.81,722.3,2.71,3.02,51.29,sar
sar_sat_0_0,1200.0,-60.829,124.946,721.7,1.59,1.77,51.3,sar
sar_sat_0_0,1210.0,-60.302,126.728,732.9,9.96,11.1,50.27,sar
sar_sat_0_0,1210.0,-60.189,127.501,740.2,12.51,13.95,49.87,sar
sar_sat_0_0,1210.0,-60.209,126.6,734.2,10.46,11.66,50.28,sar
vis_sat_0_1,1230.0,-12.972,-111.782,637.8,7.8,8.57,69.12,visual
vis_sat_0_1,1240.0,-12.097,-111.789,644.4,11.12,12.24,69.45,visual
vis_sat_0_1,1250.0,-11.923,-110.989,632.8,4.25,4.67,70.28,visual
vis_sat_0_1,1250.0,-12.236,-111.026,632.6,4.02,4.42,70.14,visual
vis_sat_0_1,1260.0,-11.804,-109.948,633.5,-5.14,5.64,71.32,visual
vis_sat_0_1,1260.0,-11.866,-110.4,631.6,-2.85,3.14,70.88,visual
vis_sat_0_1,1260.0,-11.82,-110.224,631.7,-3.06,3.36,71.06,visual
vis_sat_0_1,1270.0,-10.983,-110.07,630.8,-1.41,1.55,71.53,visual
vis_sat_0_1,1270.0,-10.879,-110.248,630.8,1.44,1.58,71.41,visual
vis_sat_0_1,1270.0,-11.113,-110.224,630.7,-0.99,1.09,71.35,visual
vis_sat_0_1,1280.0,-10.479,-110.481,632.9,4.79,5.27,71.37,visual
vis_sat_0_1,1280.0,-10.028,-110.39,633.9,5.74,6.31,71.62,visual
vis_sat_0_1,1290.0,-9.973,-109.745,630.4,-1.05,1.16,72.27,visual
vis_sat_0_1,1290.0,-10.131,-109.688,631.1,-2.74,3.01,72.27,visual
vis_sat_0_1,1290.0,-9.901,-109.7,630.4,-0.94,1.03,72.34,visual
vis_sat_0_1,1310.0,-8.366,-110.788,652.2,14.26,15.71,71.97,visual
vis_sat_0_1,1310.0,-8.233,-110.656,649.8,13.49,14.86,72.15,visual
vis_sat_0_1,1310.0,-8.036,-110.564,650.0,13.56,14.93,72.3,visual
vis_sat_0_1,1320.0,-8.013,-110.156,640.3,9.87,10.85,72.72,visual
therm_sat_0_0,1790.0,-16.812,77.537,800.2,-15.53,17.46,88.59,thermal
therm_sat_0_0,1810.0,-17.527,77.46,809.5,-17.59,19.79,88.3,thermal
therm_sat_0_0,1820.0,-18.013,78.678,781.4,-10.52,11.8,87.01,thermal
therm_sat_0_0,1830.0,-17.778,79.987,766.9,-1.74,1.95,85.92,thermal
therm_sat_0_0,1840.0,-18.587,80.698,767.5,3.19,3.57,84.94,thermal
therm_sat_0_0,1840.0,-18.3,80.752,768.2,3.95,4.42,85.01,thermal
therm_sat_0_0,1840.0,-18.15,81.068,772.1,6.71,7.52,84.79,thermal
therm_sat_0_0,1840.0,-18.323,81.192,772.9,7.15,8.02,84.61,thermal
therm_sat_0_0,1840.0,-18.139,80.686,768.6,4.31,4.83,85.13,thermal
therm_sat_0_0,1840.0,-18.352,80.614,767.2,2.78,3.12,85.11,thermal
therm_sat_0_0,1840.0,-18.264,80.493,767.0,2.53,2.83,85.25,thermal
therm_sat_0_0,1840.0,-18.224,80.575,767.5,3.2,3.58,85.19,thermal
