ID,Requester,lat [deg],lon [deg],Severity,t start,t end,t corr,Measurment Types
c7be870b-706e-11ef-8a83-0ade7690bf05,vis_sat_0_1,43.41725843890264,40.40884825553376,69.99460797726044,3610.0,4123.844540239625,513.8445402396246,['thermal']
d9886a26-706e-11ef-8a83-0ade7690bf05,vis_sat_0_0,24.308516632319428,-117.0007733728491,87.49435812834105,6350.0,6469.506405091621,119.50640509162076,['thermal']
e066d6e4-706e-11ef-8a83-0ade7690bf05,therm_sat_0_0,44.44735756303785,26.17879165988114,26.082868186305152,6590.0,7042.787601098718,452.78760109871837,['visual']
e893b8f0-706e-11ef-8a83-0ade7690bf05,therm_sat_0_0,-4.2927879062570105,48.36550826709824,75.1027971474784,7500.0,7522.655648334158,22.655648334158286,['visual']
ed54ff3e-706e-11ef-8a83-0ade7690bf05,sar_sat_0_0,-47.7712720002944,-161.6974324969408,89.61444959565318,8030.0,8453.659855260012,423.6598552600117,['thermal']
15814ee6-706f-11ef-8a83-0ade7690bf05,vis_sat_0_1,50.0434431078648,-130.65372985858264,57.86104519768547,14230.0,14739.724587530576,509.7245875305762,['sar']
28e992d4-706f-11ef-8a83-0ade7690bf05,sar_sat_0_0,52.13137411673554,-129.9300193569924,79.90463295775724,15800.0,16543.67907264606,743.6790726460604,['visual']
5b78e503-706f-11ef-8a83-0ade7690bf05,vis_sat_0_0,-50.073529368052455,17.115490636968666,22.233890692677573,21680.0,22557.055983169783,877.0559831697828,['thermal']
6b2067ee-706f-11ef-8a83-0ade7690bf05,vis_sat_0_0,-56.81860268435828,126.264079408663,55.04523454931262,22670.0,23345.85550176362,675.8555017636209,['sar']
734face3-706f-11ef-8a83-0ade7690bf05,therm_sat_0_0,57.25764212767111,-156.6737482138439,70.16058779880544,23330.0,23528.524403520387,198.52440352038684,['sar']
77dd4f7c-706f-11ef-8a83-0ade7690bf05,vis_sat_0_1,-61.62744550057576,35.84974252491716,19.889447075918287,23450.0,23992.24570007091,542.245700070911,['thermal']
78e47eb8-706f-11ef-8a83-0ade7690bf05,vis_sat_0_0,-11.9836122079395,156.2658238664191,29.53232714336692,23510.0,24162.948002347435,652.9480023474352,['sar']
