routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.004,0.0,2299
__check_action_completion,0.0,0.003,0.0,2299
replanner/__get_new_requests,0.0,0.0,0.0,2299
replanner/__update_performed_requests,0.0,0.008,0.0,2299
replanner/_update_access_times,0.068,0.735,0.0,2299
replanner/update_percepts,0.099,0.737,0.001,2299
replanner/compile_external_plan_bids,0.0,0.0,0.0,2299
replanner/compile_new_measurement_request_bids,0.004,0.025,0.001,2299
replanner/check_request_completion,0.0,0.0,0.0,2299
replanner/check_request_end_time,0.0,0.001,0.0,2299
replanner/compare_bids,0.05,0.164,0.002,2299
replanner/consensus_phase,0.05,0.164,0.002,2299
replanner/needs_planning,0.283,0.29,0.211,2299
replanner/_get_available_requests,0.635,0.433,0.57,220
replanner/calc_imaging_time,0.17,0.34,0.06,597
replanner/planning_phase,1.726,1.119,1.615,197
replanner/_schdule_measurements,0.032,0.048,0.009,626
replanner/_schedule_broadcasts,0.123,0.175,0.051,626
replanner/_schedule_maneuvers,0.223,0.217,0.167,626
replanner/_schedule_waits,0.0,0.0,0.0,626
replanner/_plan_from_path,0.378,0.301,0.315,626
replanner/generate_plan,1.18,0.933,0.851,626
