routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.009,0.0,2184
update_state,0.0,0.0,0.0,2184
sense_environment,0.874,0.445,0.877,2183
update_state_environment,0.002,0.008,0.0,2183
get_environment_broadcasts,0.0,0.001,0.0,2183
get_agent_broadcasts,0.0,0.003,0.0,2183
sense,0.88,0.447,0.881,2183
think,0.266,0.338,0.07,2183
perform_wait_for_messages,0.545,0.502,0.4,2168
do,0.544,0.502,0.394,2183
perform_state_change,0.581,0.469,0.529,15
perform_observation,0.419,0.45,0.233,14
perform_broadcast,0.0,0.0,0.0,1
