Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
253,610,,18.272,-101.892,640.5,-8.28,9.11,nan
254,610,,18.272,-101.892,639.8,-7.68,8.45,nan
256,164,,20.314,-102.794,641.0,8.08,8.89,nan
256,856,,19.99,-101.073,643.6,-9.44,10.39,nan
256,2175,,19.623,-101.648,636.4,-4.72,5.19,nan
256,2681,,19.957,-100.973,645.5,-10.32,11.36,nan
257,164,,20.314,-102.794,642.9,8.97,9.87,nan
257,856,,19.99,-101.073,641.9,-8.43,9.28,nan
257,2681,,19.957,-100.973,643.8,-9.39,10.33,nan
257,3655,,20.272,-101.09,639.9,-7.22,7.94,nan
257,3960,,20.052,-100.667,648.7,-11.54,12.7,nan
257,4866,,20.004,-100.229,660.3,-15.37,16.94,nan
258,3655,,20.272,-101.09,642.6,-8.66,9.53,nan
258,3960,,20.052,-100.667,652.2,-12.71,14.0,nan
258,4866,,20.004,-100.229,662.4,-15.86,17.49,nan
262,2485,,22.615,-98.691,673.7,-18.37,20.28,nan
263,2485,,22.615,-98.691,676.3,-18.9,20.87,nan
264,1322,,23.959,-98.666,657.6,-13.87,15.29,nan
265,1322,,23.959,-98.666,659.8,-14.44,15.92,nan
266,3890,,25.704,-99.275,639.0,-4.14,4.55,nan
266,4332,,24.922,-97.789,670.0,-17.14,18.91,nan
267,3890,,25.704,-99.275,638.7,-3.41,3.75,nan
267,4332,,24.922,-97.789,672.2,-17.59,19.41,nan
267,4426,,26.223,-98.915,639.9,-4.75,5.23,nan
268,1419,,26.561,-99.168,637.9,0.33,0.37,nan
268,2009,,27.51,-100.615,664.9,15.62,17.22,nan
268,4426,,26.223,-98.915,639.7,-4.11,4.53,nan
268,4967,,26.016,-97.274,670.4,-17.05,18.82,nan
269,2009,,27.51,-100.615,664.6,15.41,17.0,nan
269,4967,,26.016,-97.274,672.7,-17.54,19.36,nan
271,2837,,28.048,-97.869,641.3,-4.64,5.11,nan
271,3074,,28.485,-98.245,639.7,2.54,2.79,nan
272,3074,,28.485,-98.245,640.7,-3.47,3.82,nan
274,2097,,30.758,-98.416,654.1,11.27,12.42,nan
274,3321,,30.393,-97.906,643.9,5.85,6.44,nan
275,2097,,30.758,-98.416,652.3,10.35,11.4,nan
275,3321,,30.393,-97.906,644.1,5.69,6.26,nan
275,3868,,30.315,-96.524,644.9,-6.31,6.95,nan
275,3953,,31.11,-97.474,645.5,6.77,7.46,nan
275,4509,,29.921,-95.133,678.0,-18.19,20.09,nan
276,813,,30.633,-95.016,671.4,-16.47,18.18,nan
276,2697,,30.802,-95.156,666.4,-15.12,16.68,nan
276,3724,,31.328,-96.33,645.2,-6.23,6.85,nan
276,3855,,30.36,-95.565,660.4,-13.27,14.63,nan
276,3868,,30.315,-96.524,647.5,-7.76,8.55,nan
276,3953,,31.11,-97.474,643.2,4.49,4.94,nan
276,4509,,29.921,-95.133,678.8,-18.27,20.18,nan
277,813,,30.633,-95.016,671.1,-16.29,17.98,nan
277,2343,,31.87,-97.37,646.2,6.65,7.33,nan
277,2697,,30.802,-95.156,664.9,-14.54,16.04,nan
277,3358,,32.869,-98.429,682.0,18.9,20.88,nan
277,3724,,31.328,-96.33,642.9,-3.66,4.03,nan
278,1118,,31.948,-96.103,642.7,-2.79,3.07,nan
278,1469,,32.182,-96.073,642.6,-2.7,2.97,nan
278,3358,,32.869,-98.429,678.8,18.06,19.95,nan
278,3596,,32.148,-95.473,648.1,-7.59,8.36,nan
278,4218,,33.222,-97.833,670.4,15.98,17.64,nan
279,1258,,32.815,-95.915,642.8,-2.17,2.39,nan
279,1469,,32.182,-96.073,644.6,-4.63,5.1,nan
279,1824,,32.811,-95.532,644.9,-4.87,5.36,nan
279,2110,,32.803,-96.502,643.9,3.8,4.19,nan
279,2419,,33.356,-97.052,654.5,10.55,11.62,nan
279,2431,,33.033,-96.47,645.0,4.97,5.48,nan
279,2532,,33.07,-96.97,650.0,8.42,9.27,nan
279,3596,,32.148,-95.473,647.8,-7.1,7.82,nan
279,4218,,33.222,-97.833,668.1,15.22,16.79,nan
280,670,,33.823,-96.573,651.4,8.94,9.85,nan
280,1258,,32.815,-95.915,644.4,-3.92,4.32,nan
280,1824,,32.811,-95.532,644.8,-4.34,4.78,nan
280,2376,,32.752,-94.506,656.9,-11.34,12.5,nan
280,2419,,33.356,-97.052,654.8,10.5,11.57,nan
280,2431,,33.033,-96.47,646.5,5.9,6.5,nan
280,2786,,32.707,-93.916,670.7,-15.81,17.45,nan
280,4181,,33.327,-95.627,643.1,-1.84,2.03,nan
280,4321,,33.073,-95.003,647.4,-6.57,7.23,nan
281,670,,33.823,-96.573,652.0,8.96,9.88,nan
281,2002,,33.306,-94.162,657.8,-11.53,12.71,nan
281,2376,,32.752,-94.506,660.3,-12.47,13.75,nan
281,2786,,32.707,-93.916,672.0,-16.03,17.69,nan
281,3538,,34.011,-95.383,644.0,2.79,3.08,nan
281,4181,,33.327,-95.627,645.2,-4.27,4.7,nan
281,4321,,33.073,-95.003,649.6,-7.65,8.43,nan
282,1823,,33.695,-93.966,657.7,-11.32,12.48,nan
282,2002,,33.306,-94.162,661.0,-12.53,13.82,nan
282,3112,,34.148,-94.684,645.6,-4.2,4.63,nan
282,3206,,34.631,-95.352,645.1,3.73,4.11,nan
282,3538,,34.011,-95.383,644.8,3.22,3.54,nan
283,484,,35.308,-95.358,648.3,6.22,6.85,nan
283,1206,,34.574,-93.195,664.3,-13.47,14.86,nan
283,1272,,35.346,-94.779,647.0,5.16,5.68,nan
283,3112,,34.148,-94.684,649.2,-6.84,7.53,nan
283,3206,,34.631,-95.352,646.3,4.46,4.91,nan
283,3732,,34.216,-93.11,669.5,-15.07,16.64,nan
284,484,,35.308,-95.358,649.3,6.6,7.27,nan
284,1206,,34.574,-93.195,663.8,-13.17,14.53,nan
284,1272,,35.346,-94.779,645.0,1.95,2.14,nan
284,1510,,36.424,-95.679,665.0,13.56,14.97,nan
284,1803,,35.252,-93.173,657.7,-10.94,12.06,nan
284,2120,,36.152,-96.256,671.0,15.37,16.96,nan
284,2465,,35.871,-95.232,650.6,7.41,8.16,nan
284,3474,,35.595,-95.037,646.8,4.58,5.04,nan
284,3732,,34.216,-93.11,672.6,-15.8,17.45,nan
284,4816,,34.856,-92.49,676.3,-16.77,18.53,nan
284,4821,,36.35,-96.09,670.9,15.33,16.93,nan
285,1510,,36.424,-95.679,662.3,12.49,13.78,nan
285,1683,,36.47,-95.04,653.0,8.52,9.38,nan
285,1803,,35.252,-93.173,657.1,-10.48,11.56,nan
285,2465,,35.871,-95.232,652.2,8.08,8.9,nan
285,4360,,36.64,-94.813,653.1,8.56,9.44,nan
285,4816,,34.856,-92.49,677.0,-16.81,18.57,nan
285,4821,,36.35,-96.09,670.8,15.15,16.73,nan
286,1137,,36.365,-92.573,657.4,-10.37,11.43,nan
286,1463,,35.521,-91.993,678.7,-17.11,18.9,nan
286,1468,,36.598,-93.312,648.0,-4.8,5.28,nan
286,1683,,36.47,-95.04,654.5,9.06,9.98,nan
286,2126,,36.252,-92.238,664.4,-13.02,14.36,nan
286,2327,,36.423,-93.849,645.5,-0.41,0.46,nan
286,4360,,36.64,-94.813,651.7,7.52,8.29,nan
287,1137,,36.365,-92.573,656.6,-9.81,10.82,nan
287,1468,,36.598,-93.312,648.0,-4.3,4.74,nan
287,1778,,37.69,-93.769,651.5,7.09,7.81,nan
287,2126,,36.252,-92.238,663.3,-12.49,13.78,nan
288,1778,,37.69,-93.769,648.8,4.59,5.06,nan
289,950,,38.265,-93.406,649.3,4.57,5.04,nan
289,1006,,38.206,-92.627,647.6,-2.39,2.64,nan
290,1006,,38.206,-92.627,649.2,-3.91,4.3,nan
292,2853,,39.526,-91.648,648.9,-1.8,1.98,nan
293,2840,,41.37,-92.982,677.4,15.82,17.48,nan
293,3363,,40.832,-92.881,665.8,12.24,13.51,nan
294,2840,,41.37,-92.982,675.4,15.12,16.71,nan
295,2815,,40.691,-89.58,660.6,-9.74,10.74,nan
298,3854,,42.832,-89.001,653.2,-3.63,4.0,nan
298,4101,,43.087,-89.378,652.6,2.81,3.09,nan
299,1836,,44.058,-90.019,662.4,9.5,10.48,nan
299,3229,,43.865,-89.961,659.3,7.95,8.77,nan
299,3854,,42.832,-89.001,655.0,-4.96,5.47,nan
299,4101,,43.087,-89.378,653.4,3.14,3.46,nan
300,257,,44.185,-88.455,654.3,3.6,3.97,nan
300,1836,,44.058,-90.019,662.9,9.51,10.49,nan
300,3229,,43.865,-89.961,661.7,8.93,9.85,nan
301,257,,44.185,-88.455,654.0,2.27,2.5,nan
302,2781,,46.069,-90.226,696.9,19.19,21.25,nan
302,4273,,44.637,-86.149,669.3,-11.66,12.88,nan
303,2102,,44.398,-84.785,698.9,-19.48,21.58,nan
303,2247,,44.853,-85.322,679.3,-14.74,16.3,nan
303,2781,,46.069,-90.226,698.9,19.48,21.58,nan
303,3235,,46.586,-89.549,691.9,17.97,19.88,nan
303,3899,,44.898,-85.408,677.1,-14.08,15.56,nan
303,4150,,44.436,-84.673,701.0,-19.92,22.07,nan
303,4273,,44.637,-86.149,668.4,-11.11,12.27,nan
304,2102,,44.398,-84.785,701.2,-19.84,21.97,nan
304,2247,,44.853,-85.322,679.7,-14.67,16.22,nan
304,2405,,45.41,-84.624,684.3,-15.95,17.64,nan
304,2436,,45.318,-85.256,672.9,-12.55,13.86,nan
304,3235,,46.586,-89.549,693.0,18.07,20.0,nan
304,3569,,47.027,-88.478,679.6,14.66,16.2,nan
304,3899,,44.898,-85.408,677.4,-13.99,15.46,nan
304,4150,,44.436,-84.673,702.5,-20.09,22.26,nan
304,4854,,45.993,-86.29,657.4,-4.43,4.89,nan
305,2,,45.823,-84.754,674.0,-12.7,14.04,nan
305,2405,,45.41,-84.624,683.0,-15.44,17.07,nan
305,2436,,45.318,-85.256,675.5,-13.21,14.59,nan
305,2474,,45.576,-84.487,682.4,-15.28,16.9,nan
305,3569,,47.027,-88.478,678.9,14.27,15.77,nan
