routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0002,0.00066,2e-05,3563
__check_action_completion,6e-05,1e-05,6e-05,3563
preplanner/update_percepts,6e-05,3e-05,6e-05,3563
preplanner/needs_planning,0.0,0.0,0.0,3563
preplanner/calculate_access_opportunities,0.00143,0.00252,0.0007,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1782
preplanner/_schedule_maneuvers,0.00543,0.00458,0.00414,173
preplanner/__schedule_periodic_replan,8e-05,3e-05,8e-05,173
preplanner/generate_plan,0.04326,0.01943,0.03988,173
replanner/needs_planning,0.0,0.0,0.0,3563
replanner/_create_broadcast_path,0.00627,0.0003,0.00631,3
