routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1962
update_state,0.0,0.0,0.0,1962
sense_environment,0.042,0.019,0.04,1961
update_state_environment,0.0,0.0,0.0,1961
get_environment_broadcasts,0.001,0.003,0.0,1961
get_agent_broadcasts,0.0,0.001,0.0,1961
sense,0.043,0.019,0.04,1961
think,0.026,0.018,0.02,1961
perform_wait_for_messages,0.027,0.023,0.017,1838
do,0.027,0.023,0.017,1961
perform_state_change,0.035,0.019,0.035,146
perform_observation,0.018,0.015,0.009,120
perform_broadcast,0.0,0.0,0.0,3
