routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.006,0.03,0.0,5879
__check_action_completion,0.0,0.0,0.0,5879
preplanner/update_percepts,0.002,0.009,0.0,5879
preplanner/needs_planning,0.0,0.0,0.0,5879
preplanner/calculate_access_times,0.65,0.0,0.65,1
preplanner/_schedule_observations,3.205,0.0,3.205,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,141.246,0.0,141.246,1
preplanner/_schedule_maneuvers,1.979,0.0,1.979,1
preplanner/__schedule_periodic_replan,0.611,0.0,0.611,1
preplanner/generate_plan,148.219,0.0,148.219,1
replanner/compile_new_measurement_request_bids,0.0,0.001,0.0,5879
replanner/update_percepts,0.012,0.056,0.001,5879
replanner/check_request_completion,0.0,0.001,0.0,5879
replanner/check_request_end_time,0.0,0.0,0.0,5879
replanner/compare_bids,0.0,0.002,0.0,5879
replanner/consensus_phase,0.0,0.002,0.0,5879
replanner/is_observation_path_valid,0.005,0.045,0.001,356683
replanner/needs_planning,0.033,0.112,0.0,5879
replanner/_get_available_requests,0.392,0.557,0.182,1524
replanner/planning_phase,4.028,17.396,0.744,468
replanner/_schedule_observations,3.391,3.263,2.335,468
replanner/_schedule_maneuvers,0.408,0.518,0.274,468
replanner/_schedule_broadcasts,0.057,0.142,0.015,468
replanner/_schedule_waits,0.0,0.0,0.0,468
replanner/generate_plan,7.984,17.984,4.424,468
replanner/calc_imaging_time,0.184,0.198,0.123,50
