req_id,measurer,measurement,pos,t_start,t_end,t_corr,t_img,u_max,u_exp,u
960cee0a,img_0,visible,"[-729.3680464732022, -3221.369315378822, 5456.319698120459]",0.0,86400.0,86400.0,12950.0,1.0,0.3333333333333333,0.09445730452674896
960fc21a,img_0,visible,"[-484.4989370054225, -3071.0458366365838, 5569.071817699553]",0.0,86400.0,86400.0,13000.0,1.0,0.3333333333333333,0.09439300411522634
96064faa,img_0,visible,"[-527.0624668467873, -2789.5682143175945, 5711.491661123915]",0.0,86400.0,86400.0,13010.0,1.0,0.3333333333333333,0.0943801440329218
9607f79c,img_0,visible,"[831.8868848750332, -2520.5760461900536, 5799.593370877265]",0.0,86400.0,86400.0,13220.0,1.0,0.3333333333333333,0.09411008230452675
960358cc,img_0,visible,"[808.5760258594047, -2404.445269145716, 5851.962954382562]",0.0,86400.0,86400.0,13230.0,1.0,0.3333333333333333,0.09409722222222222
95fdc150,img_0,visible,"[6014.1031452935595, 1558.3861246245847, 1443.128097476237]",0.0,86400.0,86400.0,14520.0,1.0,0.3333333333333333,0.09243827160493828
960c5b3e,img_0,visible,"[6053.019105277812, 1987.5304472494552, -302.16732744601734]",0.0,86400.0,86400.0,14790.0,1.0,0.3333333333333333,0.09209104938271603
960a78d2,img_0,visible,"[5370.650748322338, 2577.0948379914435, -2279.3234515794957]",0.0,86400.0,86400.0,15130.0,1.0,0.3333333333333333,0.09165380658436213
960863da,img_0,visible,"[5356.217374387923, 2606.8589829302887, -2279.4394799595575]",0.0,86400.0,86400.0,15140.0,1.0,0.3333333333333333,0.09164094650205762
96064faa,img_0,visible,"[-527.0624668467873, -2789.5682143175945, 5711.491661123915]",0.0,86400.0,86400.0,19110.0,1.0,0.3333333333333333,0.08653549382716048
960358cc,img_0,visible,"[808.5760258594047, -2404.445269145716, 5851.962954382562]",0.0,86400.0,86400.0,19310.0,1.0,0.3333333333333333,0.08627829218106994
9607f79c,img_0,visible,"[831.8868848750332, -2520.5760461900536, 5799.593370877265]",0.0,86400.0,86400.0,19320.0,1.0,0.3333333333333333,0.08626543209876543
9609e034,img_0,visible,"[-2969.3278201307357, -1329.2062893815232, 5486.0664959735905]",0.0,86400.0,86400.0,24790.0,1.0,0.3333333333333333,0.0792309670781893
9609e034,img_0,visible,"[-2969.3278201307357, -1329.2062893815232, 5486.0664959735905]",0.0,86400.0,86400.0,24860.0,1.0,0.3333333333333333,0.07914094650205761
96064faa,img_0,visible,"[-527.0624668467873, -2789.5682143175945, 5711.491661123915]",0.0,86400.0,86400.0,25230.0,1.0,0.3333333333333333,0.07866512345679011
9606bf08,img_0,visible,"[1269.1043438792206, -3445.6511992852834, 5215.120769319583]",0.0,86400.0,86400.0,25530.0,1.0,0.3333333333333333,0.07827932098765432
96011c7e,img_0,visible,"[1641.7518519186995, -3405.449098698736, 5136.943639390175]",0.0,86400.0,86400.0,25580.0,1.0,0.3333333333333333,0.07821502057613168
9608c988,img_0,visible,"[1888.0434881189644, -3288.426457199852, 5128.563725248746]",0.0,86400.0,86400.0,25610.0,1.0,0.3333333333333333,0.07817644032921811
96064faa,img_0,visible,"[-527.0624668467873, -2789.5682143175945, 5711.491661123915]",0.0,86400.0,86400.0,31320.0,1.0,0.3333333333333333,0.07083333333333333
960fc21a,img_0,visible,"[-484.4989370054225, -3071.0458366365838, 5569.071817699553]",0.0,86400.0,86400.0,31360.0,1.0,0.3333333333333333,0.07078189300411522
960cee0a,img_0,visible,"[-729.3680464732022, -3221.369315378822, 5456.319698120459]",0.0,86400.0,86400.0,31370.0,1.0,0.3333333333333333,0.07076903292181069
960c8938,img_0,visible,"[-486.6518092197806, -3405.35416040655, 5370.973442511385]",0.0,86400.0,86400.0,31410.0,1.0,0.3333333333333333,0.07071759259259258
b7ddef84,img_0,visible,"[-729.3680464732022, -3221.369315378822, 5456.319698120459]",28730.0,34730.0,6000.0,31450.0,4.904618626400481,1.634872875466827,0.29791016841839957
9603f0b6,img_0,visible,"[122.6874676565995, -4156.697815105328, 4836.055595271449]",0.0,86400.0,86400.0,31580.0,1.0,0.3333333333333333,0.07049897119341564
95fc505e,img_0,visible,"[406.402957876742, -4426.166406887766, 4574.33167093784]",0.0,86400.0,86400.0,31650.0,1.0,0.3333333333333333,0.07040895061728394
95fbe164,img_0,visible,"[615.1169652280626, -4623.984611421844, 4349.829892513073]",0.0,86400.0,86400.0,31710.0,1.0,0.3333333333333333,0.07033179012345679
95fd8f28,img_0,visible,"[1116.7695837167582, -4411.567404308492, 4468.950815964037]",0.0,86400.0,86400.0,31730.0,1.0,0.3333333333333333,0.07030606995884772
95fd19ee,img_0,visible,"[898.8023036626363, -4584.657516159214, 4342.08389368898]",0.0,86400.0,86400.0,31740.0,1.0,0.3333333333333333,0.0702932098765432
960c2a38,img_0,visible,"[-2775.1591803125857, 4703.071407449162, 3295.4868413845375]",0.0,86400.0,86400.0,36050.0,1.0,0.3333333333333333,0.06475051440329219
9604ebd8,img_0,visible,"[-3063.8717162553503, 3303.792838743767, 4514.229241672779]",0.0,86400.0,86400.0,36330.0,1.0,0.3333333333333333,0.06439043209876542
95ff95f2,img_0,visible,"[-1198.1385881205426, -3088.9038212981127, 5450.11557380246]",0.0,86400.0,86400.0,37390.0,1.0,0.3333333333333333,0.0630272633744856
95ff63de,img_0,visible,"[569.1777782846607, -6232.4007382123455, 1230.3821993246002]",0.0,86400.0,86400.0,38270.0,1.0,0.3333333333333333,0.06189557613168724
96047702,img_0,visible,"[-902.7665550100751, 5018.412375992005, 3831.601810342929]",0.0,86400.0,86400.0,42100.0,1.0,0.3333333333333333,0.0569701646090535
960e9638,img_0,visible,"[-1931.5639588302697, 3677.1072191276407, 4840.306378047263]",0.0,86400.0,86400.0,42390.0,1.0,0.3333333333333333,0.05659722222222222
9609e034,img_0,visible,"[-2969.3278201307357, -1329.2062893815232, 5486.0664959735905]",0.0,86400.0,86400.0,43190.0,1.0,0.3333333333333333,0.05556841563786008
9600369c,img_0,visible,"[1023.8781830845028, 4590.759653442897, 4307.809412207338]",0.0,86400.0,86400.0,48120.0,1.0,0.3333333333333333,0.04922839506172839
96089968,img_0,visible,"[639.8946333568873, 4371.850326305561, 4599.791543533326]",0.0,86400.0,86400.0,48200.0,1.0,0.3333333333333333,0.049125514403292186
9604b578,img_0,visible,"[478.3349041908774, 4101.2603938616485, 4861.222229290922]",0.0,86400.0,86400.0,48260.0,1.0,0.3333333333333333,0.04904835390946502
9606207a,img_0,visible,"[-192.75136345515094, 4071.550730397852, 4905.705272747292]",0.0,86400.0,86400.0,48330.0,1.0,0.3333333333333333,0.04895833333333333
9603889c,img_0,visible,"[-723.1041925221149, 3465.712158576959, 5305.335260096808]",0.0,86400.0,86400.0,48460.0,1.0,0.3333333333333333,0.04879115226337448
960ded0a,img_0,visible,"[-1105.7326004745603, 2672.4975525235704, 5684.693035633585]",0.0,86400.0,86400.0,48600.0,1.0,0.3333333333333333,0.04861111111111111
960a78d2,img_0,visible,"[5370.650748322338, 2577.0948379914435, -2279.3234515794957]",0.0,86400.0,86400.0,52920.0,1.0,0.3333333333333333,0.043055555555555555
960863da,img_0,visible,"[5356.217374387923, 2606.8589829302887, -2279.4394799595575]",0.0,86400.0,86400.0,52930.0,1.0,0.3333333333333333,0.04304269547325102
96021e08,img_0,visible,"[5360.437048786592, 2942.1045155763663, -1813.934488011886]",0.0,86400.0,86400.0,53010.0,1.0,0.3333333333333333,0.04293981481481482
960ef63c,img_0,visible,"[5169.648801484585, 3319.4057481817586, -1713.7384309236286]",0.0,86400.0,86400.0,53060.0,1.0,0.3333333333333333,0.04287551440329218
96021e08,img_0,visible,"[5360.437048786592, 2942.1045155763663, -1813.934488011886]",0.0,86400.0,86400.0,53070.0,1.0,0.3333333333333333,0.04286265432098765
9610db0a,img_0,visible,"[5424.154412613257, 3108.2657278819424, -1264.0631844889617]",0.0,86400.0,86400.0,53090.0,1.0,0.3333333333333333,0.0428369341563786
96028c4e,img_0,visible,"[5523.738991482996, 3046.6241263178185, -941.8129582280611]",0.0,86400.0,86400.0,53130.0,1.0,0.3333333333333333,0.042785493827160494
9600eb8c,img_0,visible,"[5345.602270338165, 3366.57682301241, -878.2479851891603]",0.0,86400.0,86400.0,53160.0,1.0,0.3333333333333333,0.04274691358024691
95fb8f3e,img_0,visible,"[5337.2242680312875, 3491.755700649289, 47.97813146383141]",0.0,86400.0,86400.0,53300.0,1.0,0.3333333333333333,0.04256687242798354
9608fc32,img_0,visible,"[5386.140860180845, 3411.430983848276, 179.57710908691936]",0.0,86400.0,86400.0,53360.0,1.0,0.3333333333333333,0.04248971193415638
95ffca2c,img_0,visible,"[5141.67646079382, 3755.3921059180516, 375.25453322352513]",0.0,86400.0,86400.0,53370.0,1.0,0.3333333333333333,0.04247685185185185
9607c25e,img_0,visible,"[4963.397341924711, 3795.7658574591364, 1279.637074681688]",0.0,86400.0,86400.0,53490.0,1.0,0.3333333333333333,0.04232253086419752
95fdfa58,img_0,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0.0,86400.0,86400.0,54030.0,1.0,0.3333333333333333,0.04162808641975309
96058372,img_0,visible,"[2554.4976095174534, 4002.367622905655, 4258.663879136723]",0.0,86400.0,86400.0,54070.0,1.0,0.3333333333333333,0.04157664609053498
9605bb3a,img_0,visible,"[2630.7918613465945, 3624.224616148142, 4541.426293066536]",0.0,86400.0,86400.0,54100.0,1.0,0.3333333333333333,0.0415380658436214
95fd59e0,img_0,visible,"[2278.158738686018, 3900.88034761457, 4502.637886430648]",0.0,86400.0,86400.0,54130.0,1.0,0.3333333333333333,0.04149948559670782
96082c12,img_0,visible,"[2138.172092348657, 3849.7680810714437, 4613.905990247586]",0.0,86400.0,86400.0,54160.0,1.0,0.3333333333333333,0.04146090534979424
960f267a,img_0,visible,"[834.2523869621194, 3580.8571874230406, 5211.727872741098]",0.0,86400.0,86400.0,54370.0,1.0,0.3333333333333333,0.04119084362139917
95fdc150,img_0,visible,"[6014.1031452935595, 1558.3861246245847, 1443.128097476237]",0.0,86400.0,86400.0,59460.0,1.0,0.3333333333333333,0.03464506172839506
960ec734,img_0,visible,"[3647.4643961640245, 2402.586689221201, 4648.032200928755]",0.0,86400.0,86400.0,60080.0,1.0,0.3333333333333333,0.0338477366255144
96103cc2,img_0,visible,"[3493.7851743971746, 2290.3937552979546, 4819.562662963553]",0.0,86400.0,86400.0,60110.0,1.0,0.3333333333333333,0.033809156378600824
96103cc2,img_0,visible,"[3493.7851743971746, 2290.3937552979546, 4819.562662963553]",0.0,86400.0,86400.0,60220.0,1.0,0.3333333333333333,0.033667695473251026
960253c8,img_0,visible,"[2466.5311418031147, 2887.5685932047995, 5124.333557393622]",0.0,86400.0,86400.0,60270.0,1.0,0.3333333333333333,0.033603395061728394
960e2306,img_0,visible,"[92.8222404535489, 2374.588584819626, 5918.896497312586]",0.0,86400.0,86400.0,60650.0,1.0,0.3333333333333333,0.033114711934156375
960ded0a,img_0,visible,"[-1105.7326004745603, 2672.4975525235704, 5684.693035633585]",0.0,86400.0,86400.0,60830.0,1.0,0.3333333333333333,0.0328832304526749
96072362,img_0,visible,"[2908.9148357225654, 1529.2317675417105, 5466.286430569853]",0.0,86400.0,86400.0,66280.0,1.0,0.3333333333333333,0.025874485596707818
960ffb86,img_0,visible,"[3215.466400144968, 863.9282545673157, 5440.131107048499]",0.0,86400.0,86400.0,66310.0,1.0,0.3333333333333333,0.025835905349794235
96044566,img_0,visible,"[2690.7876989499314, 1478.1265722988296, 5590.655243960366]",0.0,86400.0,86400.0,66320.0,1.0,0.3333333333333333,0.025823045267489707
95fe3810,img_0,visible,"[2736.5225342760405, 1646.4048317042023, 5520.997936145076]",0.0,86400.0,86400.0,66330.0,1.0,0.3333333333333333,0.025810185185185186
95feca5a,img_0,visible,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0.0,86400.0,86400.0,66350.0,1.0,0.3333333333333333,0.02578446502057613
960e2306,img_0,visible,"[92.8222404535489, 2374.588584819626, 5918.896497312586]",0.0,86400.0,86400.0,66730.0,1.0,0.3333333333333333,0.02529578189300411
960ded0a,img_0,visible,"[-1105.7326004745603, 2672.4975525235704, 5684.693035633585]",0.0,86400.0,86400.0,66920.0,1.0,0.3333333333333333,0.02505144032921811
960db9e8,img_0,visible,"[-2284.69616712873, 2998.3482742525125, 5144.967804716756]",0.0,86400.0,86400.0,67120.0,1.0,0.3333333333333333,0.02479423868312757
9604ebd8,img_0,visible,"[-3063.8717162553503, 3303.792838743767, 4514.229241672779]",0.0,86400.0,86400.0,67280.0,1.0,0.3333333333333333,0.024588477366255142
9604ebd8,img_0,visible,"[-3063.8717162553503, 3303.792838743767, 4514.229241672779]",0.0,86400.0,86400.0,67420.0,1.0,0.3333333333333333,0.024408436213991767
96054d8a,img_0,visible,"[3277.8176032855913, -4291.577384423206, -3393.9502021208355]",0.0,86400.0,86400.0,70520.0,1.0,0.3333333333333333,0.020421810699588476
960a1824,img_0,visible,"[4761.341884619495, -4113.37872732391, -1044.203794642067]",0.0,86400.0,86400.0,70940.0,1.0,0.3333333333333333,0.019881687242798353
960a1824,img_0,visible,"[4761.341884619495, -4113.37872732391, -1044.203794642067]",0.0,86400.0,86400.0,71060.0,1.0,0.3333333333333333,0.01972736625514403
9603889c,img_0,visible,"[-723.1041925221149, 3465.712158576959, 5305.335260096808]",0.0,86400.0,86400.0,73020.0,1.0,0.3333333333333333,0.01720679012345679
960942fa,img_0,visible,"[-716.2424306388979, 3999.9215858364782, 4916.121108057609]",0.0,86400.0,86400.0,73090.0,1.0,0.3333333333333333,0.017116769547325102
95fcba12,img_0,visible,"[-966.2673783683306, 3784.7800972079754, 5042.062041531944]",0.0,86400.0,86400.0,73100.0,1.0,0.3333333333333333,0.017103909465020575
960bc5a2,img_0,visible,"[-2446.616749910918, 4967.571084370409, 3165.1108451616715]",0.0,86400.0,86400.0,73490.0,1.0,0.3333333333333333,0.01660236625514403
960c2a38,img_0,visible,"[-2775.1591803125857, 4703.071407449162, 3295.4868413845375]",0.0,86400.0,86400.0,73500.0,1.0,0.3333333333333333,0.016589506172839504
95ff009c,img_0,visible,"[-4115.968083476578, 3810.5943373192804, -3036.2477161078414]",0.0,86400.0,86400.0,74550.0,1.0,0.3333333333333333,0.015239197530864198
96078cd0,img_0,visible,"[-3909.517646909839, 3764.6778504776466, -3350.1485208869844]",0.0,86400.0,86400.0,74590.0,1.0,0.3333333333333333,0.015187757201646092
960ab13a,img_0,visible,"[-4182.2645624791385, 3543.420931964617, -3260.8977122448773]",0.0,86400.0,86400.0,74600.0,1.0,0.3333333333333333,0.015174897119341564
9606f2e8,img_0,visible,"[-4043.18894239661, 3658.3784911842754, -3309.0047828160878]",0.0,86400.0,86400.0,74610.0,1.0,0.3333333333333333,0.015162037037037036
960ab13a,img_0,visible,"[-4182.2645624791385, 3543.420931964617, -3260.8977122448773]",0.0,86400.0,86400.0,74630.0,1.0,0.3333333333333333,0.015136316872427983
ef62062a,img_0,visible,"[-4182.2645624791385, 3543.420931964617, -3260.8977122448773]",74220.0,80220.0,6000.0,74630.0,4.591713843977631,1.5305712813258772,0.4753274145895363
95ff009c,img_0,visible,"[-4115.968083476578, 3810.5943373192804, -3036.2477161078414]",0.0,86400.0,86400.0,74640.0,1.0,0.3333333333333333,0.015123456790123455
f3b52ce8,img_0,visible,"[-4182.2645624791385, 3543.420931964617, -3260.8977122448773]",74220.0,80220.0,6000.0,74650.0,4.591713843977631,1.5305712813258772,0.47362677983250756
f3b73cae,img_0,visible,"[-4182.2645624791385, 3543.420931964617, -3260.8977122448773]",74220.0,80220.0,6000.0,74660.0,4.591713843977631,1.5305712813258772,0.4727764624539932
96078cd0,img_0,visible,"[-3909.517646909839, 3764.6778504776466, -3350.1485208869844]",0.0,86400.0,86400.0,74670.0,1.0,0.3333333333333333,0.015084876543209873
f3f88f88,img_0,visible,"[-4182.2645624791385, 3543.420931964617, -3260.8977122448773]",74220.0,80220.0,6000.0,74680.0,4.591713843977631,1.5305712813258772,0.47107582769696443
f42d50ce,img_0,visible,"[-4182.2645624791385, 3543.420931964617, -3260.8977122448773]",74220.0,80220.0,6000.0,74690.0,4.591713843977631,1.5305712813258772,0.47022551031845006
9606f2e8,img_0,visible,"[-4043.18894239661, 3658.3784911842754, -3309.0047828160878]",0.0,86400.0,86400.0,74700.0,1.0,0.3333333333333333,0.015046296296296295
95ff3418,img_0,visible,"[2188.0364936445694, -5708.670852100328, -1817.7447747792826]",0.0,86400.0,86400.0,76780.0,1.0,0.3333333333333333,0.01237139917695473
9605eff6,img_0,visible,"[2869.2733010536135, -5630.759849797756, 861.6477813724903]",0.0,86400.0,86400.0,77190.0,1.0,0.3333333333333333,0.011844135802469135
960f267a,img_0,visible,"[834.2523869621194, 3580.8571874230406, 5211.727872741098]",0.0,86400.0,86400.0,78970.0,1.0,0.3333333333333333,0.009555041152263374
95fe881a,img_0,visible,"[1168.2031902749839, 4241.737257937686, 4617.7471782496195]",0.0,86400.0,86400.0,79060.0,1.0,0.3333333333333333,0.009439300411522633
9604b578,img_0,visible,"[478.3349041908774, 4101.2603938616485, 4861.222229290922]",0.0,86400.0,86400.0,79080.0,1.0,0.3333333333333333,0.009413580246913581
96089968,img_0,visible,"[639.8946333568873, 4371.850326305561, 4599.791543533326]",0.0,86400.0,86400.0,79120.0,1.0,0.3333333333333333,0.009362139917695472
9600369c,img_0,visible,"[1023.8781830845028, 4590.759653442897, 4307.809412207338]",0.0,86400.0,86400.0,79140.0,1.0,0.3333333333333333,0.00933641975308642
960f5582,img_0,visible,"[-62.8042705525253, 5483.066332127065, 3257.7080720151566]",0.0,86400.0,86400.0,79400.0,1.0,0.3333333333333333,0.009002057613168723
95ff63de,img_0,visible,"[569.1777782846607, -6232.4007382123455, 1230.3821993246002]",0.0,86400.0,86400.0,83150.0,1.0,0.3333333333333333,0.0041795267489711935
96106df0,img_0,visible,"[1467.2017196260167, -3768.642845538931, 4932.065782009844]",0.0,86400.0,86400.0,83870.0,1.0,0.3333333333333333,0.003253600823045267
96011c7e,img_0,visible,"[1641.7518519186995, -3405.449098698736, 5136.943639390175]",0.0,86400.0,86400.0,83900.0,1.0,0.3333333333333333,0.003215020576131687
9608c988,img_0,visible,"[1888.0434881189644, -3288.426457199852, 5128.563725248746]",0.0,86400.0,86400.0,83920.0,1.0,0.3333333333333333,0.0031893004115226336
96044566,img_0,visible,"[2690.7876989499314, 1478.1265722988296, 5590.655243960366]",0.0,86400.0,86400.0,84670.0,1.0,0.3333333333333333,0.0022247942386831275
96072362,img_0,visible,"[2908.9148357225654, 1529.2317675417105, 5466.286430569853]",0.0,86400.0,86400.0,84680.0,1.0,0.3333333333333333,0.0022119341563786006
95fe3810,img_0,visible,"[2736.5225342760405, 1646.4048317042023, 5520.997936145076]",0.0,86400.0,86400.0,84700.0,1.0,0.3333333333333333,0.0021862139917695473
95feca5a,img_0,visible,"[2565.1049027893, 1740.7222025433125, 5574.113894838959]",0.0,86400.0,86400.0,84710.0,1.0,0.3333333333333333,0.00217335390946502
96051dba,img_0,visible,"[2630.174015858927, 2107.32041059329, 5414.979962546043]",0.0,86400.0,86400.0,84770.0,1.0,0.3333333333333333,0.00209619341563786
960253c8,img_0,visible,"[2466.5311418031147, 2887.5685932047995, 5124.333557393622]",0.0,86400.0,86400.0,84900.0,1.0,0.3333333333333333,0.0019290123456790125
9605bb3a,img_0,visible,"[2630.7918613465945, 3624.224616148142, 4541.426293066536]",0.0,86400.0,86400.0,85040.0,1.0,0.3333333333333333,0.0017489711934156374
96082c12,img_0,visible,"[2138.172092348657, 3849.7680810714437, 4613.905990247586]",0.0,86400.0,86400.0,85070.0,1.0,0.3333333333333333,0.0017103909465020575
95fd59e0,img_0,visible,"[2278.158738686018, 3900.88034761457, 4502.637886430648]",0.0,86400.0,86400.0,85080.0,1.0,0.3333333333333333,0.0016975308641975306
96058372,img_0,visible,"[2554.4976095174534, 4002.367622905655, 4258.663879136723]",0.0,86400.0,86400.0,85110.0,1.0,0.3333333333333333,0.0016589506172839507
95fdfa58,img_0,visible,"[2900.265884658504, 3836.635861214348, 4189.189149239713]",0.0,86400.0,86400.0,85240.0,1.0,0.3333333333333333,0.0014917695473251028
