routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.005,0.024,0.0,5878
__check_action_completion,0.0,0.0,0.0,5878
preplanner/update_percepts,0.001,0.008,0.0,5878
preplanner/needs_planning,0.0,0.001,0.0,5878
preplanner/calculate_access_times,0.189,0.0,0.189,1
preplanner/_schedule_observations,9.856,0.0,9.856,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,137.474,0.0,137.474,1
preplanner/_schedule_maneuvers,1.036,0.0,1.036,1
preplanner/__schedule_periodic_replan,0.031,0.0,0.031,1
preplanner/generate_plan,148.467,0.0,148.467,1
replanner/compile_new_measurement_request_bids,0.0,0.002,0.0,5878
replanner/update_percepts,0.012,0.082,0.001,5878
replanner/check_request_completion,0.0,0.001,0.0,5878
replanner/check_request_end_time,0.0,0.0,0.0,5878
replanner/compare_bids,0.0,0.013,0.0,5878
replanner/consensus_phase,0.0,0.013,0.0,5878
replanner/is_observation_path_valid,0.005,0.043,0.001,401978
replanner/needs_planning,0.038,0.131,0.0,5878
replanner/_get_available_requests,0.425,0.633,0.207,1475
replanner/planning_phase,4.814,11.557,0.886,463
replanner/_schedule_observations,3.304,3.372,2.07,463
replanner/_schedule_maneuvers,0.388,0.449,0.28,463
replanner/_schedule_broadcasts,0.047,0.11,0.015,463
replanner/_schedule_waits,0.0,0.0,0.0,463
replanner/generate_plan,8.676,11.679,5.793,463
replanner/calc_imaging_time,0.068,0.102,0.02,194
