routine,t_avg,t_std,t_med,n
check_action_statuses,0.004,0.024,0.0,4762
update_state,0.0,0.0,0.0,4762
sense_environment,0.175,0.136,0.154,4762
update_state_environment,0.003,0.022,0.0,4762
get_environment_broadcasts,0.01,0.028,0.0,4762
get_agent_broadcasts,0.069,0.115,0.0,4762
sense,0.262,0.205,0.221,4762
think,0.306,0.513,0.104,4761
perform_broadcast,0.008,0.035,0.0,1694
do,0.118,0.154,0.076,4761
perform_wait_for_messages,0.112,0.145,0.061,3209
perform_state_change,0.072,0.069,0.047,883
perform_observation,0.158,0.172,0.122,1178
