routine,t_avg,t_std,t_med,n
check_action_statuses,0.019,0.099,0.0,9818
update_state,0.0,0.001,0.0,9818
sense_environment,0.715,1.046,0.497,9818
update_state_environment,0.013,0.069,0.0,9818
get_environment_broadcasts,0.006,0.031,0.0,9818
get_agent_broadcasts,0.196,0.958,0.0,9818
sense,0.95,1.778,0.537,9818
think,1.908,8.899,0.145,9817
perform_broadcast,0.043,0.141,0.0,1010
do,1.108,4.183,0.343,9817
perform_wait_for_messages,1.303,4.584,0.409,8086
perform_state_change,0.821,3.35,0.304,1213
perform_observation,0.278,0.253,0.231,1061
