Eclipse times for Spacecraft with id therm_sat_0_0
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
start index,end index
6,184
600,777
1193,1371
1787,1964
2380,2558
2973,3151
3567,3745
4160,4339
4754,4932
5347,5526
5940,6119
6534,6713
7127,7306
7720,7900
8314,8493
