routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,2997
update_state,0.0,0.0,0.0,2997
sense_environment,0.054,0.025,0.055,2996
update_state_environment,0.0,0.001,0.0,2996
get_environment_broadcasts,0.001,0.003,0.0,2996
get_agent_broadcasts,0.004,0.007,0.0,2996
sense,0.06,0.025,0.06,2996
think,0.023,0.016,0.021,2996
perform_broadcast,0.002,0.003,0.0,211
do,0.03,0.023,0.023,2996
perform_wait_for_messages,0.03,0.023,0.024,2785
perform_state_change,0.027,0.022,0.017,224
perform_observation,0.025,0.021,0.018,210
