routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00071,0.00359,2e-05,2996
__check_action_completion,6e-05,1e-05,6e-05,2996
preplanner/update_percepts,6e-05,3e-05,6e-05,2996
preplanner/needs_planning,0.0,0.0,0.0,2996
preplanner/calculate_access_opportunities,0.00358,0.0,0.00358,1
preplanner/_schedule_observations,0.10848,0.0,0.10848,1
preplanner/is_observation_path_valid,0.00043,0.0,0.00043,1
preplanner/_create_broadcast_path,0.00724,0.0,0.00724,1
preplanner/_schedule_broadcasts,0.08672,0.0,0.08672,1
preplanner/_schedule_maneuvers,0.06193,0.0,0.06193,1
preplanner/__schedule_periodic_replan,0.00276,0.0,0.00276,1
preplanner/generate_plan,0.30796,0.0,0.30796,1
replanner/needs_planning,0.0,2e-05,0.0,2996
