plan_index,t_plan,instrument,t_img
0,0,thermal,170.0
0,0,thermal,180.0
0,0,thermal,190.0
0,0,thermal,200.0
0,0,thermal,450.0
0,0,thermal,460.0
0,0,thermal,1720.0
0,0,thermal,1740.0
0,0,thermal,1830.0
0,0,thermal,1840.0
0,0,thermal,1860.0
0,0,thermal,3500.0
0,0,thermal,3510.0
0,0,thermal,3910.0
0,0,thermal,3920.0
0,0,thermal,3930.0
0,0,thermal,3940.0
0,0,thermal,3960.0
0,0,thermal,5430.0
0,0,thermal,5440.0
0,0,thermal,5450.0
0,0,thermal,5460.0
0,0,thermal,7610.0
0,0,thermal,8450.0
0,0,thermal,8470.0
0,0,thermal,8490.0
0,0,thermal,8910.0
0,0,thermal,11190.0
0,0,thermal,11220.0
0,0,thermal,12570.0
0,0,thermal,12580.0
0,0,thermal,12590.0
0,0,thermal,12600.0
0,0,thermal,12610.0
0,0,thermal,12620.0
0,0,thermal,15330.0
0,0,thermal,15340.0
0,0,thermal,17620.0
0,0,thermal,18690.0
0,0,thermal,18700.0
0,0,thermal,18710.0
0,0,thermal,18720.0
0,0,thermal,18730.0
0,0,thermal,18740.0
0,0,thermal,21450.0
0,0,thermal,21460.0
0,0,thermal,21470.0
0,0,thermal,21480.0
0,0,thermal,21490.0
0,0,thermal,21500.0
0,0,thermal,24070.0
0,0,thermal,24080.0
0,0,thermal,24090.0
0,0,thermal,24100.0
0,0,thermal,24110.0
0,0,thermal,24390.0
0,0,thermal,24400.0
0,0,thermal,24410.0
0,0,thermal,24420.0
0,0,thermal,24430.0
0,0,thermal,25540.0
0,0,thermal,25620.0
0,0,thermal,25630.0
0,0,thermal,25650.0
0,0,thermal,25670.0
0,0,thermal,29850.0
0,0,thermal,29860.0
0,0,thermal,30170.0
0,0,thermal,30180.0
0,0,thermal,30190.0
0,0,thermal,30200.0
0,0,thermal,30220.0
0,0,thermal,31080.0
0,0,thermal,31090.0
0,0,thermal,31100.0
0,0,thermal,31110.0
0,0,thermal,31120.0
0,0,thermal,31130.0
0,0,thermal,31520.0
0,0,thermal,32300.0
0,0,thermal,32320.0
0,0,thermal,32500.0
0,0,thermal,32520.0
0,0,thermal,33100.0
0,0,thermal,33110.0
0,0,thermal,33150.0
0,0,thermal,35290.0
0,0,thermal,35300.0
0,0,thermal,35310.0
0,0,thermal,36380.0
0,0,thermal,36390.0
0,0,thermal,38590.0
0,0,thermal,38600.0
0,0,thermal,38610.0
0,0,thermal,39700.0
0,0,thermal,39720.0
0,0,thermal,39760.0
0,0,thermal,39770.0
0,0,thermal,39780.0
0,0,thermal,39790.0
0,0,thermal,39800.0
0,0,thermal,41400.0
0,0,thermal,42170.0
0,0,thermal,42200.0
0,0,thermal,42210.0
0,0,thermal,42230.0
0,0,thermal,42240.0
0,0,thermal,44690.0
0,0,thermal,45420.0
0,0,thermal,45430.0
0,0,thermal,47110.0
0,0,thermal,47130.0
0,0,thermal,47140.0
0,0,thermal,47150.0
0,0,thermal,47160.0
0,0,thermal,47340.0
0,0,thermal,49520.0
0,0,thermal,49530.0
0,0,thermal,49540.0
0,0,thermal,49550.0
0,0,thermal,49560.0
0,0,thermal,49610.0
0,0,thermal,49640.0
0,0,thermal,49650.0
0,0,thermal,49660.0
0,0,thermal,49680.0
0,0,thermal,49940.0
0,0,thermal,49950.0
0,0,thermal,49960.0
0,0,thermal,49970.0
0,0,thermal,49980.0
0,0,thermal,50160.0
0,0,thermal,50170.0
0,0,thermal,50180.0
0,0,thermal,50460.0
0,0,thermal,50660.0
0,0,thermal,50670.0
0,0,thermal,50680.0
0,0,thermal,53410.0
0,0,thermal,53420.0
0,0,thermal,53430.0
0,0,thermal,53610.0
0,0,thermal,53620.0
0,0,thermal,53630.0
0,0,thermal,53640.0
0,0,thermal,56350.0
0,0,thermal,56360.0
0,0,thermal,58740.0
0,0,thermal,61720.0
0,0,thermal,61730.0
0,0,thermal,61740.0
0,0,thermal,61760.0
0,0,thermal,61770.0
0,0,thermal,61930.0
0,0,thermal,63340.0
0,0,thermal,63350.0
0,0,thermal,63370.0
0,0,thermal,63380.0
0,0,thermal,63440.0
0,0,thermal,63480.0
0,0,thermal,65050.0
0,0,thermal,65060.0
0,0,thermal,65070.0
0,0,thermal,65140.0
0,0,thermal,65150.0
0,0,thermal,65160.0
0,0,thermal,65170.0
0,0,thermal,65470.0
0,0,thermal,65490.0
0,0,thermal,65500.0
0,0,thermal,65510.0
0,0,thermal,68520.0
0,0,thermal,68530.0
0,0,thermal,68540.0
0,0,thermal,68550.0
0,0,thermal,69330.0
0,0,thermal,69340.0
0,0,thermal,69360.0
0,0,thermal,69370.0
0,0,thermal,69380.0
0,0,thermal,69600.0
0,0,thermal,69620.0
0,0,thermal,69630.0
0,0,thermal,69650.0
0,0,thermal,70920.0
0,0,thermal,70930.0
0,0,thermal,71240.0
0,0,thermal,71250.0
0,0,thermal,71260.0
0,0,thermal,71270.0
0,0,thermal,73670.0
0,0,thermal,73680.0
0,0,thermal,73690.0
0,0,thermal,74590.0
0,0,thermal,77020.0
0,0,thermal,77030.0
0,0,thermal,77280.0
0,0,thermal,77290.0
0,0,thermal,77300.0
0,0,thermal,80910.0
0,0,thermal,80920.0
0,0,thermal,80930.0
0,0,thermal,80940.0
0,0,thermal,80960.0
0,0,thermal,80970.0
0,0,thermal,83110.0
0,0,thermal,83120.0
0,0,thermal,83130.0
0,0,thermal,83140.0
0,0,thermal,84770.0
