Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
0,504,,-0.6,78.2,798.8,-14.38,16.16,nan
48,355,,-26.9,88.9,774.0,-9.62,10.78,79.69
49,355,,-26.9,88.9,772.8,-9.28,10.4,79.65
122,138,,-62.5,126.0,727.5,-7.85,8.74,51.52
124,143,,-61.9,129.8,722.7,5.89,6.56,49.64
139,125,,-64.7,148.0,726.9,12.59,14.02,45.21
142,111,,-67.5,150.5,716.1,-9.5,10.57,46.95
167,122,,-64.9,-171.9,686.8,-1.49,1.65,42.87
200,195,,-52.6,-142.3,663.6,1.16,1.28,45.21
209,233,,-47.2,-139.1,683.5,15.0,16.58,45.67
228,286,,-38.9,-127.6,669.4,-14.08,15.54,53.72
248,346,,-27.7,-123.0,640.0,-3.85,4.24,59.6
272,426,,-13.9,-118.0,633.0,3.82,4.2,68.79
304,539,,4.8,-112.8,662.6,17.36,19.14,81.91
311,568,,8.0,-109.2,633.1,-5.5,6.04,86.75
326,623,,17.1,-106.8,634.6,4.33,4.76,nan
337,642,,22.4,-102.5,657.7,-14.18,15.63,nan
344,663,,26.9,-101.8,639.3,-3.34,3.67,nan
344,667,,27.4,-103.2,649.7,10.34,11.39,nan
354,700,,32.9,-100.4,652.3,9.65,10.63,nan
360,716,,35.0,-96.6,655.6,-9.92,10.93,nan
379,771,,45.9,-90.4,655.5,2.28,2.51,nan
414,849,,62.4,-68.6,698.1,13.12,14.54,nan
438,867,,65.9,-36.1,704.0,-8.42,9.35,nan
447,866,,65.7,-23.2,716.4,-10.8,12.0,nan
464,854,,63.3,0.2,718.0,-4.97,5.53,nan
468,857,,64.3,6.9,750.1,15.96,17.82,nan
474,833,,59.8,9.9,731.3,-8.6,9.58,nan
476,822,,58.6,11.3,744.4,-12.86,14.35,nan
482,814,,57.4,17.2,729.2,-3.41,3.8,nan
531,707,,33.9,41.4,757.6,3.29,3.68,nan
591,525,,1.5,56.1,793.6,13.05,14.66,nan
592,513,,0.7,55.7,779.2,8.02,8.99,nan
627,389,,-19.4,59.7,803.4,-16.52,18.57,86.84
643,349,,-27.4,64.4,769.0,-7.78,8.72,79.28
660,308,,-35.1,72.3,791.0,16.67,18.7,69.93
676,247,,-44.6,75.9,745.6,-1.42,1.59,64.82
705,174,,-56.6,94.9,754.8,14.79,16.53,52.67
714,135,,-62.9,98.5,753.8,-16.18,18.07,52.88
719,140,,-62.1,107.2,727.4,9.25,10.3,48.87
721,132,,-63.2,109.2,718.7,5.13,5.7,48.7
722,134,,-63.0,111.1,727.4,10.17,11.32,47.87
741,101,,-68.6,135.1,726.5,-14.54,16.18,46.44
742,100,,-68.7,136.8,728.0,-15.16,16.87,46.34
743,104,,-68.4,138.3,718.2,-12.56,13.96,45.9
751,111,,-67.5,150.5,702.5,-8.89,9.87,44.45
773,142,,-62.0,179.1,693.8,-12.01,13.31,44.13
773,154,,-60.3,176.1,686.0,8.83,9.78,41.89
792,190,,-53.2,-167.4,664.9,-2.86,3.16,45.21
884,492,,-3.5,-137.0,659.4,-16.58,18.27,78.56
902,565,,7.6,-135.9,639.7,9.65,10.61,84.7
907,579,,10.4,-135.0,642.3,10.54,11.6,86.84
917,616,,15.4,-131.0,640.6,-8.89,9.78,nan
972,763,,44.6,-113.4,684.8,-16.13,17.84,nan
1004,845,,61.7,-96.4,705.7,15.86,17.59,nan
1034,873,,68.9,-55.8,733.9,17.05,18.98,nan
1048,867,,65.9,-36.1,708.6,-1.26,1.4,nan
1056,856,,63.8,-26.5,717.2,-4.82,5.37,nan
1056,866,,65.7,-23.2,747.5,16.22,18.1,nan
1066,848,,62.3,-12.0,755.2,16.24,18.14,nan
1076,817,,57.8,-4.4,743.7,10.95,12.22,nan
1077,815,,57.5,-4.4,740.6,9.49,10.59,nan
1082,808,,55.7,0.3,764.6,15.74,17.6,nan
1100,774,,46.8,10.2,780.3,16.61,18.62,nan
1106,754,,42.8,10.2,747.3,0.62,0.69,nan
1120,725,,36.7,16.8,783.4,14.75,16.54,nan
1122,711,,34.4,15.6,755.7,-1.49,1.67,nan
1143,648,,23.4,20.8,764.9,-3.06,3.42,nan
1159,611,,14.5,24.1,771.3,-5.08,5.69,nan
1178,538,,4.5,28.5,770.8,1.66,1.86,nan
1206,439,,-11.2,33.4,771.1,-3.98,4.47,nan
1228,372,,-22.6,38.9,766.0,4.13,4.63,81.97
1249,317,,-33.2,45.9,785.4,14.96,16.78,71.93
1250,312,,-33.9,46.2,781.8,14.19,15.91,71.46
1258,292,,-38.2,48.9,776.6,13.89,15.56,68.03
1291,184,,-54.1,64.0,743.1,9.6,10.71,55.8
1309,141,,-62.0,77.9,719.0,0.45,0.5,50.75
1321,117,,-65.3,92.0,710.2,0.59,0.66,47.52
1337,110,,-67.5,115.4,700.8,-4.68,5.2,44.86
1342,116,,-65.5,122.0,710.0,11.37,12.63,42.5
1360,128,,-63.9,147.1,691.1,-9.25,10.24,43.59
1365,148,,-61.2,152.1,678.2,-2.26,2.5,42.8
1406,258,,-42.3,177.2,653.8,4.86,5.36,49.16
1411,285,,-39.1,178.7,661.0,10.58,11.67,50.29
1414,281,,-39.3,-177.3,680.8,-17.24,19.06,53.48
1449,393,,-19.1,-169.1,635.2,-4.05,4.46,65.26
1474,486,,-3.9,-165.6,657.9,16.13,17.77,74.7
1505,599,,13.3,-158.9,643.2,10.56,11.62,88.92
1538,682,,30.4,-148.1,674.9,-17.26,19.06,nan
1618,861,,64.9,-93.8,707.5,-11.62,12.9,nan
1657,836,,60.1,-43.6,750.3,-15.39,17.18,nan
1666,819,,58.3,-33.6,726.8,1.08,1.21,nan
1697,766,,44.8,-13.4,777.3,15.36,17.21,nan
