routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.009,0.0,2193
update_state,0.0,0.0,0.0,2193
sense_environment,0.854,0.438,0.867,2192
update_state_environment,0.003,0.009,0.0,2192
get_environment_broadcasts,0.0,0.001,0.0,2192
get_agent_broadcasts,0.0,0.003,0.0,2192
sense,0.86,0.44,0.871,2192
think,0.261,0.337,0.071,2192
perform_wait_for_messages,0.561,0.504,0.434,2164
do,0.562,0.503,0.437,2192
perform_state_change,0.845,0.483,0.733,28
perform_observation,0.608,0.449,0.57,28
perform_broadcast,0.0,0.0,0.0,1
