routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.016,0.0,9021
__check_action_completion,0.0,0.012,0.0,9021
preplanner/update_percepts,0.001,0.003,0.0,9021
preplanner/needs_planning,0.0,0.001,0.0,9021
preplanner/calculate_access_times,0.152,0.0,0.152,1
preplanner/_schedule_observations,20.98,0.0,20.98,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,113.049,0.0,113.049,1
preplanner/_schedule_maneuvers,1.843,0.0,1.843,1
preplanner/__schedule_periodic_replan,0.438,0.0,0.438,1
preplanner/generate_plan,137.522,0.0,137.522,1
replanner/compile_new_measurement_request_bids,0.0,0.001,0.0,9021
replanner/update_percepts,0.007,0.041,0.001,9021
replanner/check_request_completion,0.0,0.001,0.0,9021
replanner/check_request_end_time,0.0,0.0,0.0,9021
replanner/compare_bids,0.0,0.007,0.0,9021
replanner/consensus_phase,0.0,0.007,0.0,9021
replanner/is_observation_path_valid,0.004,0.039,0.001,446288
replanner/needs_planning,0.011,0.042,0.0,9021
replanner/_get_available_requests,0.239,0.398,0.1,1448
replanner/planning_phase,10.746,19.104,1.005,444
replanner/_schedule_observations,3.199,3.136,2.129,444
replanner/_schedule_maneuvers,0.353,0.319,0.288,444
replanner/_schedule_broadcasts,0.033,0.067,0.015,444
replanner/_schedule_waits,0.0,0.0,0.0,444
replanner/generate_plan,14.405,19.595,7.71,444
replanner/calc_imaging_time,0.093,0.12,0.04,175
