routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.016,0.0,7199
update_state,0.0,0.001,0.0,7199
sense_environment,0.188,0.118,0.172,7198
update_state_environment,0.002,0.012,0.0,7198
get_environment_broadcasts,0.007,0.022,0.0,7198
get_agent_broadcasts,0.046,0.073,0.0,7198
sense,0.247,0.14,0.227,7198
think,0.377,1.755,0.293,7198
perform_broadcast,0.006,0.02,0.0,1197
do,0.149,0.161,0.105,7198
perform_wait_for_messages,0.143,0.165,0.091,6001
perform_state_change,0.143,0.132,0.106,872
perform_observation,0.177,0.137,0.147,1167
