routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.023,0.0,1467
update_state,0.0,0.0,0.0,1467
sense_environment,0.291,0.208,0.256,1466
update_state_environment,0.005,0.02,0.0,1466
get_environment_broadcasts,0.0,0.0,0.0,1466
get_agent_broadcasts,0.0,0.003,0.0,1466
sense,0.301,0.215,0.264,1466
think,0.462,1.759,0.181,1466
perform_broadcast,0.022,0.052,0.0,715
do,0.215,0.252,0.146,1466
perform_wait_for_messages,0.258,0.24,0.22,1144
perform_state_change,0.262,0.24,0.223,1114
perform_measurement,0.151,0.095,0.139,12
