t_msg,Sender,Message Type
810.0,vis_sat_0_1,MEASUREMENT_REQ
1300.0,vis_sat_0_0,MEASUREMENT_REQ
4030.0,vis_sat_0_0,MEASUREMENT_REQ
4870.0,vis_sat_0_0,MEASUREMENT_REQ
5420.0,sar_sat_0_0,MEASUREMENT_REQ
8410.0,therm_sat_0_0,MEASUREMENT_REQ
17340.0,sar_sat_0_0,MEASUREMENT_REQ
18010.0,sar_sat_0_0,MEASUREMENT_REQ
20310.0,therm_sat_0_0,MEASUREMENT_REQ
20930.0,vis_sat_0_1,MEASUREMENT_REQ
21190.0,sar_sat_0_0,MEASUREMENT_REQ
25950.0,vis_sat_0_1,MEASUREMENT_REQ
26320.0,therm_sat_0_0,MEASUREMENT_REQ
27120.0,vis_sat_0_1,MEASUREMENT_REQ
28270.0,vis_sat_0_0,MEASUREMENT_REQ
39270.0,vis_sat_0_1,MEASUREMENT_REQ
40060.0,vis_sat_0_0,MEASUREMENT_REQ
43460.0,therm_sat_0_0,MEASUREMENT_REQ
45550.0,therm_sat_0_0,MEASUREMENT_REQ
45970.0,therm_sat_0_0,MEASUREMENT_REQ
46200.0,sar_sat_0_0,MEASUREMENT_REQ
47150.0,vis_sat_0_1,MEASUREMENT_REQ
57690.0,vis_sat_0_1,MEASUREMENT_REQ
58570.0,vis_sat_0_1,MEASUREMENT_REQ
61090.0,vis_sat_0_1,MEASUREMENT_REQ
62160.0,vis_sat_0_1,MEASUREMENT_REQ
62300.0,sar_sat_0_0,MEASUREMENT_REQ
62860.0,therm_sat_0_0,MEASUREMENT_REQ
63140.0,sar_sat_0_0,MEASUREMENT_REQ
63990.0,vis_sat_0_0,MEASUREMENT_REQ
76840.0,sar_sat_0_0,MEASUREMENT_REQ
76850.0,vis_sat_0_1,MEASUREMENT_REQ
81900.0,vis_sat_0_0,MEASUREMENT_REQ
83510.0,vis_sat_0_1,MEASUREMENT_REQ
